document_id|product_id|qty|original_price|total_price
02ba39d2-1950-4b91-8e8f-0427169c5e03|000052135|1|27|27
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010710|0,7|44,36|31,052
02ba39d2-1950-4b91-8e8f-0427169c5e03|000052800|1|21|21
6d60dd5b-311b-4cc4-a1f0-4d802c8234b5|000010751|3,502|55,15|193,1353
b083379b-b273-4c7b-bb43-d6be9d9d6a8b|000010788|0,62|40,9|25,358
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010785|0,22|118,18|25,9996
21f8f864-42c7-40b2-98bc-6c201e17a81e|000022557|0,428|66,31|28,38068
25fb90ff-9789-4edd-a0ab-85f6e6025ccc|000050034|5|19,98|99,9
41dcc351-85ab-4650-bb90-b41c8b7bf871|000010840|0,32|100|32
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010800|0,32|108|34,56
eaeb286f-7932-41c6-8a28-0857c3ee2685|000025119|0,61|76,61|46,7321
02ba39d2-1950-4b91-8e8f-0427169c5e03|000049544|1|22,98|22,98
02ba39d2-1950-4b91-8e8f-0427169c5e03|000049545|1|27,96|27,96
4263ef85-bed1-46b5-b9d7-3b0b4b8c9b4c|000024347|4,926|199,9|984,7074
5a026251-2bbb-413b-80c4-36077d5de8c1|000013737|2|43|86
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010788|0,66|40,91|27,0006
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010842|0,244|229,39|55,97116
367c3086-a3d5-442d-b4d1-fa24a1a6a6ac|000008662|3,927|98,88|388,30176
e290515b-20f2-473c-b84a-c6c17ec801b5|000010540|20|5,57|111,4
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010750|2,638|49,08|129,47304
eaeb286f-7932-41c6-8a28-0857c3ee2685|000036031|1|45|45
25fb90ff-9789-4edd-a0ab-85f6e6025ccc|000054476|2|49,8|99,6
35db7b1f-03f8-4e9d-a225-9b0a69ad5a1b|000039912|152|1,15|174,8
6e01aae7-b957-4838-93b4-daa81e898188|000010751|4,174|55,2|230,4048
f4bf1d8e-c750-4ece-97a6-ac0660bdca28|000033335|4,672|26,14|122,12608
25fb90ff-9789-4edd-a0ab-85f6e6025ccc|000049543|1|33|33
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010708|2,554|87,62|223,78148
eaeb286f-7932-41c6-8a28-0857c3ee2685|000010755|1,57|80,46|126,3222
eaeb286f-7932-41c6-8a28-0857c3ee2685|000040465|1|70|70
02ba39d2-1950-4b91-8e8f-0427169c5e03|000050027|1|28,38|28,38
b9358755-1515-4b81-9d80-91cc5527ddc2|000035264|7|4,23|29,61
ed1a278b-191c-4fa3-b825-5a9e5f120ab6|000010764|1,584|144,44|228,79296
1a7ee862-956c-4034-bc52-304898d32a3f|000048376|1|83,28|83,28
