document_id|product_id|qty|original_price|total_price
009309ff-7754-4f11-8930-d269390027fb|000005702|1|15,06|15,06
009309ff-7754-4f11-8930-d269390027fb|000005775|1|25,8|25,8
009309ff-7754-4f11-8930-d269390027fb|000014525|1|20,74|20,74
009309ff-7754-4f11-8930-d269390027fb|000015881|2|23,34|46,68
009309ff-7754-4f11-8930-d269390027fb|000038507|1|58,7|58,7
009309ff-7754-4f11-8930-d269390027fb|000042883|1|22,38|22,38
009309ff-7754-4f11-8930-d269390027fb|000043330|6|83|498
009309ff-7754-4f11-8930-d269390027fb|000043335|11|83|913
009309ff-7754-4f11-8930-d269390027fb|000047178|10|61,63|616,3
009309ff-7754-4f11-8930-d269390027fb|000047451|1|24,06|24,06
0ecaa01e-0755-4016-8fb1-93ffa58d4f87|000048256|1|68,04|68,04
0ecaa01e-0755-4016-8fb1-93ffa58d4f87|000048257|1|68,04|68,04
0ecaa01e-0755-4016-8fb1-93ffa58d4f87|000048259|1|89,7|89,7
0ecaa01e-0755-4016-8fb1-93ffa58d4f87|000048262|1|90|90
0ecaa01e-0755-4016-8fb1-93ffa58d4f87|000048715|4|87|348
0ecaa01e-0755-4016-8fb1-93ffa58d4f87|000050880|1|97|97
