document_id|product_id|qty|original_price|total_price
889fa3da-b656-47fe-8219-28e73173d635|000006800|0,021|310|6,51
889fa3da-b656-47fe-8219-28e73173d635|000008252|0,013|426,15|5,53995
889fa3da-b656-47fe-8219-28e73173d635|000008254|0,036|313,61|11,28996
889fa3da-b656-47fe-8219-28e73173d635|000031517|0,04|373|14,92
889fa3da-b656-47fe-8219-28e73173d635|000033720|0,044|262,05|11,5302
889fa3da-b656-47fe-8219-28e73173d635|000036372|0,029|330|9,57
889fa3da-b656-47fe-8219-28e73173d635|000050282|0,015|542|8,13
197701e4-9266-40e9-915d-53b6f62355a3|000007293|0,018|98,89|1,78002
197701e4-9266-40e9-915d-53b6f62355a3|000010430|0,042|199,05|8,3601
197701e4-9266-40e9-915d-53b6f62355a3|000046964|0,01|215|2,15
197701e4-9266-40e9-915d-53b6f62355a3|000053126|0,024|569,17|13,66008
a9115b9a-9892-492d-9599-619d5f290e10|000010693|0,112|109,82|12,29984
a9115b9a-9892-492d-9599-619d5f290e10|000010695|1,08|138,03|149,0724
a9115b9a-9892-492d-9599-619d5f290e10|000010708|0,214|80|17,12
a9115b9a-9892-492d-9599-619d5f290e10|000010714|0,386|62,49|24,12114
a9115b9a-9892-492d-9599-619d5f290e10|000010717|0,764|125|95,5
a9115b9a-9892-492d-9599-619d5f290e10|000010732|0,146|23,97|3,49962
a9115b9a-9892-492d-9599-619d5f290e10|000010751|0,22|60|13,2
a9115b9a-9892-492d-9599-619d5f290e10|000010759|0,842|38,75|32,6275
a9115b9a-9892-492d-9599-619d5f290e10|000010767|0,546|195|106,47
a9115b9a-9892-492d-9599-619d5f290e10|000010775|0,2|250|50
a9115b9a-9892-492d-9599-619d5f290e10|000010776|0,064|87,03|5,56992
a9115b9a-9892-492d-9599-619d5f290e10|000010805|0,252|159,64|40,22928
a9115b9a-9892-492d-9599-619d5f290e10|000010813|0,23|198,96|45,7608
a9115b9a-9892-492d-9599-619d5f290e10|000010842|0,446|220|98,12
a9115b9a-9892-492d-9599-619d5f290e10|000010844|0,242|46,98|11,36916
a9115b9a-9892-492d-9599-619d5f290e10|000010845|0,144|44,03|6,34032
a9115b9a-9892-492d-9599-619d5f290e10|000010847|0,44|45|19,8
a9115b9a-9892-492d-9599-619d5f290e10|000010859|1,474|44|64,856
a9115b9a-9892-492d-9599-619d5f290e10|000010860|0,148|55|8,14
a9115b9a-9892-492d-9599-619d5f290e10|000013488|0,04|750|30
a9115b9a-9892-492d-9599-619d5f290e10|000021231|0,132|27,5|3,63
a9115b9a-9892-492d-9599-619d5f290e10|000042955|0,428|194,02|83,04056
a9115b9a-9892-492d-9599-619d5f290e10|000054279|0,218|174,86|38,11948
92a55353-4799-4a9e-ac3f-e12b19739bc7|000028869|18|3,2|57,6
db2ef9aa-ed2d-43df-aea3-83cab278e7e4|000053612|2|21|42
f403d4b5-f816-4393-b342-31845e64b4dc|000007498|0,202|133,86|27,03972
f403d4b5-f816-4393-b342-31845e64b4dc|000007992|0,292|152,05|44,3986
f403d4b5-f816-4393-b342-31845e64b4dc|000042481|0,262|125,65|32,9203
