document_id|product_id|qty|original_price|total_price
7bbf5a55-1d4c-47d3-804f-08dfbfeaaab9|000031492|1,573|111,7060241|175,71357591
83e9262d-e5b7-44af-a773-7d127b0452dd|000049535|1|21|21
83e9262d-e5b7-44af-a773-7d127b0452dd|000038816|2|9,6188|19,2376
83e9262d-e5b7-44af-a773-7d127b0452dd|000052135|1|27|27
ef2b1201-0fe2-4360-8719-383a43dffaed|000013060|1,004|69,35632184|69,63374713
7bbf5a55-1d4c-47d3-804f-08dfbfeaaab9|000039033|0,27|164,60952381|44,44457143
766b1fc6-e845-4407-8a43-034637ecf34d|000053242|5||
83e9262d-e5b7-44af-a773-7d127b0452dd|000049545|1|27,96|27,96
83e9262d-e5b7-44af-a773-7d127b0452dd|000049543|1|33|33
83e9262d-e5b7-44af-a773-7d127b0452dd|000053447|1|18|18
c6546b5e-6d79-4257-a854-871f196fa82c|000041871|0,589|185,91240876|109,50240876
