document_id|product_id|qty|original_price|total_price
d2765b88-cfc2-4f6b-9770-8cda9ea76051|000010085|0,05|183,4|9,17
d2765b88-cfc2-4f6b-9770-8cda9ea76051|000041022|0,01|229|2,29
d2765b88-cfc2-4f6b-9770-8cda9ea76051|000046964|0,026|215|5,59
d2765b88-cfc2-4f6b-9770-8cda9ea76051|000048348|0,006|135|0,81
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010663|4|75|300
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010664|1|49,86|49,86
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010681|0,108|195|21,06
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010691|0,474|85,99|40,75926
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010692|0,986|110|108,46
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010695|1,898|120|227,76
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010710|2,028|53|107,484
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010714|0,678|62,01|42,04278
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010716|3,062|39|119,418
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010717|0,382|125|47,75
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010718|0,046|353,48|16,26008
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010727|0,07|130|9,1
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010728|0,118|87,03|10,26954
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010732|1,966|24|47,184
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010750|0,132|50|6,6
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010751|4,11|49|201,39
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010770|0,142|245|34,79
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010775|0,686|190|130,34
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010776|0,17|87|14,79
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010780|1,676|130|217,88
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010784|1,402|140|196,28
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010785|0,514|110|56,54
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010788|0,914|42|38,388
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010800|0,522|156,74|81,81828
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010803|2|45|90
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010805|0,166|159,64|26,50024
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010808|3,732|29|108,228
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010820|0,042|190|7,98
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010826|0,226|120|27,12
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010842|0,48|240|115,2
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010844|0,474|42|19,908
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010845|0,45|43|19,35
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010847|0,824|45|37,08
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010855|0,714|44,97|32,10858
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010856|0,676|43,99|29,73724
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010857|0,192|48,02|9,21984
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000010859|2,22|45|99,9
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000021231|1,776|29|51,504
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000025188|2,7|39|105,3
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000026336|0,75|140|105
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000029652|2,812|29|81,548
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000040992|0,464|105|48,72
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000041228|0,676|49,85|33,6986
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000042955|1,556|194,03|301,91068
a620ea6d-df9d-4df8-a2a4-af7f838f8009|000053285|1|104,9|104,9
45dc03cf-6f00-4433-a71f-39d591d3d5d4|000029731|0,001|250|0,25
45dc03cf-6f00-4433-a71f-39d591d3d5d4|000031517|0,05|373|18,65
45dc03cf-6f00-4433-a71f-39d591d3d5d4|000042142|0,056|280|15,68
45dc03cf-6f00-4433-a71f-39d591d3d5d4|000044335|0,031|288,39|8,94009
8373c810-3010-4203-b29f-89fb3ab3f50b|000036449|0,242|233,47|56,49974
8373c810-3010-4203-b29f-89fb3ab3f50b|000042481|0,315|118,92|37,4598
3096c700-f1d1-461e-b865-997484409851|000053609|2|19,26|38,52
