id|code|created_at|staff_id|shop_id|note|type_id
9efece5d-31c5-482b-8282-e78525f3cf8c|00000006888|2025-05-08 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003663 від 11.05.2025 00:00:00|100000166
bad5901d-8e50-40d9-835f-d5e4becec8ad|00000006892|2025-05-08 23:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003667 від 11.05.2025 23:00:00|100000166
2fc0524e-3ccf-4ed8-9278-f619ec58d533|00000006895|2025-05-08 21:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003671 від 11.05.2025 23:00:00|100000166
04e4f2e1-dfb6-484d-942c-2eb1e1d0247b|00000006602|2025-05-08 13:12:17|null|22e13257-9042-4348-bc52-803c9ffbe8fb|+Зіпсована продукція|100000170
1b549aac-d1b5-42e6-9575-ddc3216bfd54|00000006612|2025-05-08 17:42:32|null|22e13257-9042-4348-bc52-803c9ffbe8fb|+|100000170
4e3c2745-64dc-4916-961d-58a2cb1b9653|00000006618|2025-05-08 23:12:17|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|рушники|100000170
b760c405-ca5b-4e02-ace6-36eb33ac1398|00000006889|2025-05-08 21:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003664 від 11.05.2025 23:00:00|100000166
e08f98ca-575a-4d5d-ade7-4c702eb146a7|00000006686|2025-05-08 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003628 від 08.05.2025 23:00:00|100000166
906a9cbe-ee92-4359-b038-714d19375bbf|00000006605|2025-05-08 15:37:17|null|22e13257-9042-4348-bc52-803c9ffbe8fb|+Дегустація|100000172
eabb5cd8-de2a-4f60-b205-b86533e7d093|00000006619|2025-05-08 23:12:18|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|дегустація|100000172
412be867-d796-4225-b5b4-44dbe8625e16|00000006620|2025-05-08 23:12:19|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|не придатне|100000170
994bc31b-3ebf-46f5-b5cd-1a457b55535b|00000006691|2025-05-08 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003632 від 11.05.2025 23:00:00|100000166
c26af3b4-b5e5-4a15-b810-ada7d298a23d|00000006689|2025-05-08 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003619 від 11.05.2025 23:00:00|100000166
