document_id|product_id|qty|original_price|total_price
372852a5-de99-423f-83cf-59ee7f1ef8a7|000006707|0,033|370|12,21
372852a5-de99-423f-83cf-59ee7f1ef8a7|000006810|0,016|455|7,28
372852a5-de99-423f-83cf-59ee7f1ef8a7|000007575|1,226|145,5|178,383
372852a5-de99-423f-83cf-59ee7f1ef8a7|000007655|0,002|115|0,23
372852a5-de99-423f-83cf-59ee7f1ef8a7|000007727|0,004|292,5|1,17
372852a5-de99-423f-83cf-59ee7f1ef8a7|000007956|1,946|284,46|553,55916
372852a5-de99-423f-83cf-59ee7f1ef8a7|000007992|0,058|152,07|8,82006
372852a5-de99-423f-83cf-59ee7f1ef8a7|000008036|0,024|195,83|4,69992
372852a5-de99-423f-83cf-59ee7f1ef8a7|000008063|0,006|378,33|2,26998
372852a5-de99-423f-83cf-59ee7f1ef8a7|000008086|0,002|300|0,6
372852a5-de99-423f-83cf-59ee7f1ef8a7|000008100|0,02|199,5|3,99
372852a5-de99-423f-83cf-59ee7f1ef8a7|000008104|0,02|619|12,38
372852a5-de99-423f-83cf-59ee7f1ef8a7|000008116|1,194|189,9|226,7406
372852a5-de99-423f-83cf-59ee7f1ef8a7|000009127|1,889|109,9|207,6011
372852a5-de99-423f-83cf-59ee7f1ef8a7|000009135|2,07|99,9|206,793
372852a5-de99-423f-83cf-59ee7f1ef8a7|000009140|0,422|57,89|24,42958
372852a5-de99-423f-83cf-59ee7f1ef8a7|000009400|0,564|129,01|72,76164
372852a5-de99-423f-83cf-59ee7f1ef8a7|000009942|1|128,4|128,4
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010085|0,002|215|0,43
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010145|0,23|156|35,88
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010151|0,71|111,96|79,4916
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010287|0,134|184,03|24,66002
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010344|0,008|215|1,72
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010430|0,408|244,02|99,56016
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010441|0,028|223,93|6,27004
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010670|0,004|70|0,28
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010716|1,002|70,8|70,9416
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010720|0,002|255|0,51
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010729|0,022|120|2,64
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010732|0,314|29,08|9,13112
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010735|0,014|51,43|0,72002
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010751|0,002|50|0,1
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010755|0,002|70|0,14
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010763|0,106|111,7|11,8402
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010808|1,524|36,33|55,36692
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010820|0,034|235,88|8,01992
372852a5-de99-423f-83cf-59ee7f1ef8a7|000010837|0,294|84,66|24,89004
372852a5-de99-423f-83cf-59ee7f1ef8a7|000011503|0,084|62,86|5,28024
372852a5-de99-423f-83cf-59ee7f1ef8a7|000011545|0,036|68,61|2,46996
372852a5-de99-423f-83cf-59ee7f1ef8a7|000011555|0,04|75,5|3,02
372852a5-de99-423f-83cf-59ee7f1ef8a7|000012385|0,05|270|13,5
372852a5-de99-423f-83cf-59ee7f1ef8a7|000012388|0,354|299,89|106,16106
372852a5-de99-423f-83cf-59ee7f1ef8a7|000012393|0,76|224,89|170,9164
372852a5-de99-423f-83cf-59ee7f1ef8a7|000012400|0,118|214,92|25,36056
372852a5-de99-423f-83cf-59ee7f1ef8a7|000012402|0,034|250|8,5
372852a5-de99-423f-83cf-59ee7f1ef8a7|000014680|0,572|189,9|108,6228
372852a5-de99-423f-83cf-59ee7f1ef8a7|000018684|1|9,18|9,18
372852a5-de99-423f-83cf-59ee7f1ef8a7|000020586|1|21,5|21,5
372852a5-de99-423f-83cf-59ee7f1ef8a7|000022026|0,076|257,63|19,57988
372852a5-de99-423f-83cf-59ee7f1ef8a7|000022560|0,014|111,43|1,56002
372852a5-de99-423f-83cf-59ee7f1ef8a7|000022595|0,234|108,72|25,44048
372852a5-de99-423f-83cf-59ee7f1ef8a7|000022650|0,096|91,77|8,80992
372852a5-de99-423f-83cf-59ee7f1ef8a7|000022670|0,09|118,33|10,6497
372852a5-de99-423f-83cf-59ee7f1ef8a7|000023115|0,004|125|0,5
372852a5-de99-423f-83cf-59ee7f1ef8a7|000024214|1|36,18|36,18
372852a5-de99-423f-83cf-59ee7f1ef8a7|000024467|0,693|259|179,487
372852a5-de99-423f-83cf-59ee7f1ef8a7|000025078|0,01|390|3,9
372852a5-de99-423f-83cf-59ee7f1ef8a7|000025188|0,43|45,63|19,6209
372852a5-de99-423f-83cf-59ee7f1ef8a7|000025887|0,038|228,95|8,7001
372852a5-de99-423f-83cf-59ee7f1ef8a7|000026351|0,018|260|4,68
372852a5-de99-423f-83cf-59ee7f1ef8a7|000026703|0,79|147,42|116,4618
372852a5-de99-423f-83cf-59ee7f1ef8a7|000027190|0,066|250|16,5
372852a5-de99-423f-83cf-59ee7f1ef8a7|000029039|0,002|330|0,66
372852a5-de99-423f-83cf-59ee7f1ef8a7|000030156|0,028|118,93|3,33004
