document_id|product_id|qty|original_price|total_price
60b0b64f-d62f-4f5e-81ac-8c3fd76a79c8|000023071|0,052|130|6,76
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007545|0,032|101,56|3,24992
da923ca7-cf74-42c1-8b0c-176b54105fd8|000031987|0,103|218,06|22,46018
da923ca7-cf74-42c1-8b0c-176b54105fd8|000042208|0,801|69,6|55,7496
da923ca7-cf74-42c1-8b0c-176b54105fd8|000050193|0,005|132|0,66
da923ca7-cf74-42c1-8b0c-176b54105fd8|000051710|0,005|112|0,56
02a48d18-7654-461d-920a-6f00264768d5|000049608|0,55|311,05|171,0775
e5f8bd1f-276a-4d33-9b0f-376f6474088d|000016466|1|23,52|23,52
e5f8bd1f-276a-4d33-9b0f-376f6474088d|000024649|3|28,08|84,24
e5f8bd1f-276a-4d33-9b0f-376f6474088d|000049544|1|22,98|22,98
e5f8bd1f-276a-4d33-9b0f-376f6474088d|000050032|10|21|210
4f917a9c-a3d1-4762-9c35-bc68b76d898a|000052800|1|21|21
91158114-a98c-4add-9ef9-fa1b46401246|000009400|0,375|128,99|48,37125
91158114-a98c-4add-9ef9-fa1b46401246|000041491|1,423|602,4|857,2152
91158114-a98c-4add-9ef9-fa1b46401246|000042316|1,034|155,91|161,21094
91158114-a98c-4add-9ef9-fa1b46401246|000044573|0,956|384,3|367,3908
33641c3b-64db-4241-ad46-10933d4880db|000039962|0,315|336,92|106,1298
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000010710|1,998|51,34|102,57732
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000010770|0,054|224,26|12,11004
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000026336|0,67|247,49|165,8183
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000041913|1,049|100|104,9
e8805f19-e871-44ff-b6f2-da4173e7bcc6|000009304|0,073|336,99|24,60027
e8805f19-e871-44ff-b6f2-da4173e7bcc6|000009387|0,214|370|79,18
e8805f19-e871-44ff-b6f2-da4173e7bcc6|000036151|0,61|271,2|165,432
2de2605d-1a44-4d69-b985-31819649bf63|000009118|0,553|79,89|44,17917
2de2605d-1a44-4d69-b985-31819649bf63|000009127|0,222|109,91|24,40002
2de2605d-1a44-4d69-b985-31819649bf63|000012411|0,282|229,89|64,82898
60b0b64f-d62f-4f5e-81ac-8c3fd76a79c8|000047006|0,232|190,73|44,24936
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007319|0,349|110,83|38,67967
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007484|0,111|147,21|16,34031
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007696|0,089|182,02|16,19978
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007812|0,002|295|0,59
da923ca7-cf74-42c1-8b0c-176b54105fd8|000031876|0,123|134,07|16,49061
da923ca7-cf74-42c1-8b0c-176b54105fd8|000047305|0,002|115|0,23
da923ca7-cf74-42c1-8b0c-176b54105fd8|000048944|0,1|127,5|12,75
02a48d18-7654-461d-920a-6f00264768d5|000039963|0,632|398,31|251,73192
02a48d18-7654-461d-920a-6f00264768d5|000041738|0,212|264,91|56,16092
91158114-a98c-4add-9ef9-fa1b46401246|000042266|1,022|306,51|313,25322
91158114-a98c-4add-9ef9-fa1b46401246|000051852|0,236|148,01|34,93036
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000010735|0,484|52,33|25,32772
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000010833|0,146|157,88|23,05048
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000013513|0,006|526,67|3,16002
f40dc331-ced1-41c9-b6e8-6ce001bab03e|000052129|1|30,3|30,3
e8805f19-e871-44ff-b6f2-da4173e7bcc6|000008662|0,443|128,87|57,08941
e8805f19-e871-44ff-b6f2-da4173e7bcc6|000008666|0,063|230,48|14,52024
2de2605d-1a44-4d69-b985-31819649bf63|000012385|0,221|269,91|59,65011
2de2605d-1a44-4d69-b985-31819649bf63|000012400|1,176|199,9|235,0824
2de2605d-1a44-4d69-b985-31819649bf63|000012402|0,193|249,9|48,2307
2de2605d-1a44-4d69-b985-31819649bf63|000047262|0,992|119,9|118,9408
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007290|0,009|128,89|1,16001
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007318|0,532|111,35|59,2382
da923ca7-cf74-42c1-8b0c-176b54105fd8|000007989|0,027|191,48|5,16996
da923ca7-cf74-42c1-8b0c-176b54105fd8|000008100|0,037|199,46|7,38002
da923ca7-cf74-42c1-8b0c-176b54105fd8|000031324|0,474|78|36,972
