id|code|created_at|staff_id|shop_id|note|type_id
06881b57-727b-4eaa-82ad-b0dcf45a6f3e|00000006388|2025-05-04 21:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|кулінарія|100000170
8be1a458-368f-473b-8305-bc86934f8ddf|00000006367|2025-05-04 20:00:00|null|ffdbc03b-272e-471a-9da1-a0de9392516c|кулінарія списання 04,05|100000170
320b7420-f3ce-4f86-858a-317f3d9716a1|00000006394|2025-05-04 15:54:07|null|22e13257-9042-4348-bc52-803c9ffbe8fb|+Дегустація(на річницю магазина)|100000172
2114c4f7-8a7e-4ce2-8733-53822a1fb93c|00000006519|2025-05-04 23:00:00|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Создан автоматически по документу Инвентаризация товаров на складе 00000003309 від 04.05.2025 23:00:00|100000166
4b89a872-93dc-4006-8ab5-02b8089e17e9|00000006520|2025-05-04 23:00:00|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Создан автоматически по документу Инвентаризация товаров на складе 00000003329 від 04.05.2025 23:00:00|100000166
00e10856-c8d4-43cf-8fbd-43468a1a86a6|00000006440|2025-05-04 20:00:00|null|ffdbc03b-272e-471a-9da1-a0de9392516c| Списание ТМЦ по нормам кулінарія мангал з 24.04-04.05.25 на день переобліку|100000170
07ce43ed-0669-4619-95ce-228b4987a0da|00000006413|2025-05-04 23:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|Создан автоматически по документу Инвентаризация товаров на складе 00000003362 від 04.05.2025 23:00:00|100000166
e6c8f36f-c40a-491c-9e43-a21c4fd948db|00000006410|2025-05-04 20:00:00|null|ffdbc03b-272e-471a-9da1-a0de9392516c|Списание Тісто для піці рулька ИНГР|100000170
716de1c4-e96c-4bd2-a0db-511812692a82|00000006382|2025-05-04 21:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|промивка|100000170
aecf5d39-4784-4117-a3bc-4bee2ac7393d|00000006362|2025-05-04 23:59:59|null|22e13257-9042-4348-bc52-803c9ffbe8fb|+Зіпсована продукція|100000170
8c8d42e0-a442-445f-a430-b399fe77271e|00000006524|2025-05-04 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003464 від 04.05.2025 23:00:00|100000166
0b7cb9a6-788c-4cef-add3-083206cf336c|00000006411|2025-05-04 23:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|Создан автоматически по документу Инвентаризация товаров на складе 00000003364 від 04.05.2025 23:00:00|100000166
858017ef-ae75-42f3-ae8f-1759e69f0d1a|00000006522|2025-05-04 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003462 від 04.05.2025 23:00:00|100000166
35f3f329-fe71-458b-afa4-eebc65741d9e|00000006511|2025-05-04 23:00:00|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Создан автоматически по документу Инвентаризация товаров на складе 00000003308 від 04.05.2025 23:00:00|100000166
98a836e0-fc2f-4e8c-b091-e312b7f0e505|00000006578|2025-05-04 19:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003476 від 04.05.2025 23:00:00|100000166
31c0770a-2508-4285-b234-f95b57e820f5|00000006364|2025-05-04 09:55:44|null|22e13257-9042-4348-bc52-803c9ffbe8fb|+Зіпсована продукція|100000170
5e9e5207-c754-418c-b295-d4c79744fdfd|00000006590|2025-05-04 23:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|Создан автоматически по документу Инвентаризация товаров на складе 00000003384 від 04.05.2025 23:00:00|100000166
d6dc0c29-d38e-4abb-b6eb-60845c448719|00000006523|2025-05-04 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003463 від 04.05.2025 23:00:00|100000166
6db14d94-a6fd-4acd-b7ba-1281e1ef08c4|00000006575|2025-05-04 23:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|Создан автоматически по документу Инвентаризация товаров на складе 00000003363 від 04.05.2025 23:00:00|100000166
55c1986c-a25c-4a52-bdc1-ca440555aee1|00000006384|2025-05-04 21:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|скисло|100000170
8d76cf11-f399-4eaa-bde2-78c0800d619a|00000006412|2025-05-04 23:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|Создан автоматически по документу Инвентаризация товаров на складе 00000003365 від 04.05.2025 23:00:00|100000166
08ca0774-ab10-474a-be0a-3ae369341634|00000006414|2025-05-04 23:00:00|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|Создан автоматически по документу Инвентаризация товаров на складе 00000003386 від 04.05.2025 23:00:00|100000166
a8b93939-99a2-480e-bf49-3980b96ec95e|00000006429|2025-05-04 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000003456 від 04.05.2025 23:00:00|100000166
