document_id|product_id|qty|original_price|total_price
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010676|0,635|73,13|46,43755
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010691|0,01|80|0,8
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010708|0,656|91,39|59,95184
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010710|2,717|67,49|183,37033
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010716|4,162|56,24|234,07088
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010728|0,086|98,26|8,45036
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010744|0,087|87,93|7,64991
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010759|0,854|50,85|43,4259
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010761|0,57|106,84|60,8988
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010763|0,019|166,32|3,16008
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010776|1,205|78,92|95,0986
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010785|0,844|90,95|76,7618
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010788|0,752|41,02|30,84704
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010808|2,293|40,62|93,14166
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010820|0,196|312,4|61,2304
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010833|0,27|150|40,5
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010837|0,331|98,43|32,58033
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010845|7,687|66,67|512,49229
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010847|5,18|60,17|311,6806
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010857|0,064|71,72|4,59008
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000010859|5,304|76,29|404,64216
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000013482|0,604|91,85|55,4774
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000013512|0,043|489,77|21,06011
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000013513|0,939|627|588,753
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000025188|2,649|43,54|115,33746
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000025456|0,1|125,7|12,57
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000026336|0,422|158,2|66,7604
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|000029519|0,117|162,99|19,06983
952bdfa0-6ec3-4ae0-b3fc-bced27462924|000044056|86|1,25|107,5
952bdfa0-6ec3-4ae0-b3fc-bced27462924|000048363|269|0,24|64,56
