document_id|product_id|qty|original_price|total_price
854c8ed6-666a-44b7-873f-d5007798b028|000010039|0,306|269,51|82,47006
854c8ed6-666a-44b7-873f-d5007798b028|000029039|0,274|331,93|90,94882
854c8ed6-666a-44b7-873f-d5007798b028|000036449|0,28|233,46|65,3688
854c8ed6-666a-44b7-873f-d5007798b028|000038605|0,39|363,54|141,7806
854c8ed6-666a-44b7-873f-d5007798b028|000040878|0,538|144,54|77,76252
724618f3-4718-4333-9287-365db025837d|000008663|0,232|119,61|27,74952
724618f3-4718-4333-9287-365db025837d|000008665|0,16|287,88|46,0608
724618f3-4718-4333-9287-365db025837d|000008667|1,99|252,65|502,7735
724618f3-4718-4333-9287-365db025837d|000008669|0,27|221,7|59,859
724618f3-4718-4333-9287-365db025837d|000008672|0,554|131,25|72,7125
724618f3-4718-4333-9287-365db025837d|000009303|0,366|323,01|118,22166
724618f3-4718-4333-9287-365db025837d|000009304|0,29|337|97,73
724618f3-4718-4333-9287-365db025837d|000009308|0,542|163,19|88,44898
724618f3-4718-4333-9287-365db025837d|000016150|1|45,69|45,69
724618f3-4718-4333-9287-365db025837d|000031918|0,108|375|40,5
724618f3-4718-4333-9287-365db025837d|000031950|0,236|175|41,3
724618f3-4718-4333-9287-365db025837d|000033048|0,012|500|6
724618f3-4718-4333-9287-365db025837d|000033050|0,772|184|142,048
724618f3-4718-4333-9287-365db025837d|000034454|0,034|240,59|8,18006
724618f3-4718-4333-9287-365db025837d|000039023|0,05|340|17
724618f3-4718-4333-9287-365db025837d|000040947|0,528|137,01|72,34128
724618f3-4718-4333-9287-365db025837d|000041020|0,156|340|53,04
724618f3-4718-4333-9287-365db025837d|000041311|0,294|209,01|61,44894
724618f3-4718-4333-9287-365db025837d|000041648|0,182|521,98|95,00036
724618f3-4718-4333-9287-365db025837d|000042091|0,05|205|10,25
724618f3-4718-4333-9287-365db025837d|000042210|0,018|180|3,24
724618f3-4718-4333-9287-365db025837d|000042323|0,912|95,64|87,22368
724618f3-4718-4333-9287-365db025837d|000042434|0,336|698,99|234,86064
724618f3-4718-4333-9287-365db025837d|000043195|0,014|190|2,66
724618f3-4718-4333-9287-365db025837d|000044573|0,23|384,3|88,389
724618f3-4718-4333-9287-365db025837d|000047035|1|47,49|47,49
724618f3-4718-4333-9287-365db025837d|000047036|1|99|99
724618f3-4718-4333-9287-365db025837d|000048222|0,002|240|0,48
724618f3-4718-4333-9287-365db025837d|000051738|0,664|104,82|69,60048
724618f3-4718-4333-9287-365db025837d|000051852|0,702|148,01|103,90302
