document_id|product_id|qty|original_price|total_price
e7de16de-039b-49ae-abe7-34baf08b3eed|000006707|0,014|434,00000794|6,07600011
e7de16de-039b-49ae-abe7-34baf08b3eed|000006745|0,032|240|7,68
e7de16de-039b-49ae-abe7-34baf08b3eed|000006752|0,055|471,69867947|25,94342737
e7de16de-039b-49ae-abe7-34baf08b3eed|000006917|0,096|289,9|27,8304
e7de16de-039b-49ae-abe7-34baf08b3eed|000007318|0,356|111,36000399|39,64416142
e7de16de-039b-49ae-abe7-34baf08b3eed|000007319|0,033|118,01999519|3,89465984
e7de16de-039b-49ae-abe7-34baf08b3eed|000007343|0,219|106,5|23,3235
e7de16de-039b-49ae-abe7-34baf08b3eed|000007425|0,122|123,3|15,0426
e7de16de-039b-49ae-abe7-34baf08b3eed|000007461|0,088|141,9|12,4872
e7de16de-039b-49ae-abe7-34baf08b3eed|000007484|0,085|147,24000132|12,51540011
e7de16de-039b-49ae-abe7-34baf08b3eed|000007498|0,082|133,86000383|10,97652031
e7de16de-039b-49ae-abe7-34baf08b3eed|000007545|0,767|101,4|77,7738
e7de16de-039b-49ae-abe7-34baf08b3eed|000007575|0,072|145,5|10,476
e7de16de-039b-49ae-abe7-34baf08b3eed|000007634|0,014|96,53999126|1,35155988
e7de16de-039b-49ae-abe7-34baf08b3eed|000007639|0,024|309,6|7,4304
e7de16de-039b-49ae-abe7-34baf08b3eed|000007644|0,007|404,4|2,8308
e7de16de-039b-49ae-abe7-34baf08b3eed|000007696|0,103|182,04000876|18,7501209
e7de16de-039b-49ae-abe7-34baf08b3eed|000007717|0,027|399|10,773
e7de16de-039b-49ae-abe7-34baf08b3eed|000007727|0,007|296,15925926|2,07311481
e7de16de-039b-49ae-abe7-34baf08b3eed|000007839|0,002|456,18035714|0,91236071
e7de16de-039b-49ae-abe7-34baf08b3eed|000007956|0,026|302,46006098|7,86396159
e7de16de-039b-49ae-abe7-34baf08b3eed|000007989|0,019|207,54006024|3,94326114
e7de16de-039b-49ae-abe7-34baf08b3eed|000007992|0,095|152,03998265|14,44379835
e7de16de-039b-49ae-abe7-34baf08b3eed|000008037|0,431|395,04|170,26224
e7de16de-039b-49ae-abe7-34baf08b3eed|000008079|0,061|415,01990291|25,31621408
e7de16de-039b-49ae-abe7-34baf08b3eed|000008090|0,014|432,78035714|6,058925
e7de16de-039b-49ae-abe7-34baf08b3eed|000008104|0,448|619,02002212|277,32096991
e7de16de-039b-49ae-abe7-34baf08b3eed|000008115|0,16|219,9|35,184
e7de16de-039b-49ae-abe7-34baf08b3eed|000008116|0,099|189,9|18,8001
e7de16de-039b-49ae-abe7-34baf08b3eed|000008278|0,007|354|2,478
e7de16de-039b-49ae-abe7-34baf08b3eed|000008281|0,004|368,8194578|1,47527783
e7de16de-039b-49ae-abe7-34baf08b3eed|000008662|0,454|128,87962963|58,51135185
e7de16de-039b-49ae-abe7-34baf08b3eed|000008663|1,416|119,61|169,36776
e7de16de-039b-49ae-abe7-34baf08b3eed|000008665|0,08|225|18
e7de16de-039b-49ae-abe7-34baf08b3eed|000008667|0,103|252,64981949|26,02293141
e7de16de-039b-49ae-abe7-34baf08b3eed|000008669|0,082|221,6993865|18,17934969
e7de16de-039b-49ae-abe7-34baf08b3eed|000009120|0,092|179,9|16,5508
e7de16de-039b-49ae-abe7-34baf08b3eed|000009135|0,192|114,9|22,0608
e7de16de-039b-49ae-abe7-34baf08b3eed|000009136|1,431|209,9|300,3669
e7de16de-039b-49ae-abe7-34baf08b3eed|000009140|0,13|59,90104167|7,78713542
e7de16de-039b-49ae-abe7-34baf08b3eed|000009304|0,088|337|29,656
e7de16de-039b-49ae-abe7-34baf08b3eed|000010039|0,045|269,51997354|12,12839881
e7de16de-039b-49ae-abe7-34baf08b3eed|000010145|0,38|212,03996063|80,57518504
e7de16de-039b-49ae-abe7-34baf08b3eed|000010287|0,102|184,01982759|18,77002241
e7de16de-039b-49ae-abe7-34baf08b3eed|000010289|0,092|197,93984375|18,21046563
e7de16de-039b-49ae-abe7-34baf08b3eed|000010350|0,097|206,15999049|19,99751908
e7de16de-039b-49ae-abe7-34baf08b3eed|000010430|0,015|244,01997636|3,66029965
e7de16de-039b-49ae-abe7-34baf08b3eed|000010441|0,052|224,04001359|11,65008071
e7de16de-039b-49ae-abe7-34baf08b3eed|000011561|0,002|333,00011577|0,66600023
e7de16de-039b-49ae-abe7-34baf08b3eed|000011565|0,001|325|0,325
e7de16de-039b-49ae-abe7-34baf08b3eed|000012385|0,188|269,90212766|50,7416
e7de16de-039b-49ae-abe7-34baf08b3eed|000012387|0,108|39,90060606|4,30926545
e7de16de-039b-49ae-abe7-34baf08b3eed|000012388|0,114|299,90212766|34,18884255
e7de16de-039b-49ae-abe7-34baf08b3eed|000012398|1,418|224,90054054|318,90896649
e7de16de-039b-49ae-abe7-34baf08b3eed|000012401|0,122|14,89868288|1,81763931
e7de16de-039b-49ae-abe7-34baf08b3eed|000012402|0,1|249,90285714|24,99028571
e7de16de-039b-49ae-abe7-34baf08b3eed|000012403|0,095|279,9|26,5905
e7de16de-039b-49ae-abe7-34baf08b3eed|000012410|0,03|139,9|4,197
e7de16de-039b-49ae-abe7-34baf08b3eed|000012411|1,265|229,9|290,8235
e7de16de-039b-49ae-abe7-34baf08b3eed|000014680|2,808|199,90039841|561,32031874
e7de16de-039b-49ae-abe7-34baf08b3eed|000016999|1|31,08|31,08
e7de16de-039b-49ae-abe7-34baf08b3eed|000022560|0,098|111,6|10,9368
e7de16de-039b-49ae-abe7-34baf08b3eed|000022595|0,21|115,62|24,2802
e7de16de-039b-49ae-abe7-34baf08b3eed|000025043|0,02|301,5|6,03
e7de16de-039b-49ae-abe7-34baf08b3eed|000025081|0,065|308,64|20,0616
e7de16de-039b-49ae-abe7-34baf08b3eed|000026041|2,35|89,4|210,09
e7de16de-039b-49ae-abe7-34baf08b3eed|000026636|0,103|146,03996248|15,04211614
e7de16de-039b-49ae-abe7-34baf08b3eed|000026703|0,12|147,42|17,6904
e7de16de-039b-49ae-abe7-34baf08b3eed|000027190|0,051|250|12,75
e7de16de-039b-49ae-abe7-34baf08b3eed|000027245|0,004|161,0400097|0,64416004
e7de16de-039b-49ae-abe7-34baf08b3eed|000028025|0,193|258|49,794
e7de16de-039b-49ae-abe7-34baf08b3eed|000028366|0,642|89,9|57,7158
e7de16de-039b-49ae-abe7-34baf08b3eed|000029654|0,062|139,92001582|8,67504098
e7de16de-039b-49ae-abe7-34baf08b3eed|000030156|0,128|119,039989|15,23711859
e7de16de-039b-49ae-abe7-34baf08b3eed|000031874|0,144|146,9400641|21,15936923
e7de16de-039b-49ae-abe7-34baf08b3eed|000031987|0,11|218,04|23,9844
e7de16de-039b-49ae-abe7-34baf08b3eed|000032424|0,011|374,82037037|4,12302407
e7de16de-039b-49ae-abe7-34baf08b3eed|000033050|0,348|184|64,032
e7de16de-039b-49ae-abe7-34baf08b3eed|000033720|0,194|252|48,888
e7de16de-039b-49ae-abe7-34baf08b3eed|000033747|0,067|288|19,296
e7de16de-039b-49ae-abe7-34baf08b3eed|000033879|0,115|269,04003527|30,93960406
e7de16de-039b-49ae-abe7-34baf08b3eed|000034186|0,176|129|22,704
e7de16de-039b-49ae-abe7-34baf08b3eed|000035847|0,014|309|4,326
e7de16de-039b-49ae-abe7-34baf08b3eed|000035974|0,31|224,4|69,564
e7de16de-039b-49ae-abe7-34baf08b3eed|000036440|0,009|101,52|0,91368
e7de16de-039b-49ae-abe7-34baf08b3eed|000036704|0,065|134,58002577|8,74770168
e7de16de-039b-49ae-abe7-34baf08b3eed|000037324|0,123|116,51996269|14,33195541
e7de16de-039b-49ae-abe7-34baf08b3eed|000037354|4,914|112,000016|550,36807862
e7de16de-039b-49ae-abe7-34baf08b3eed|000037466|0,072|93|6,696
e7de16de-039b-49ae-abe7-34baf08b3eed|000037673|0,001|102|0,102
e7de16de-039b-49ae-abe7-34baf08b3eed|000037848|1,521|141,84|215,73864
e7de16de-039b-49ae-abe7-34baf08b3eed|000038603|0,256|130,41000557|33,38496143
e7de16de-039b-49ae-abe7-34baf08b3eed|000038604|0,158|74,70001217|11,80260192
e7de16de-039b-49ae-abe7-34baf08b3eed|000038605|0,806|363,54003559|293,01326869
e7de16de-039b-49ae-abe7-34baf08b3eed|000038713|0,083|109,79976443|9,11338045
e7de16de-039b-49ae-abe7-34baf08b3eed|000039575|0,127|136,02|17,27454
e7de16de-039b-49ae-abe7-34baf08b3eed|000039970|4|34|136
e7de16de-039b-49ae-abe7-34baf08b3eed|000040878|0,026|144,54002625|3,75804068
e7de16de-039b-49ae-abe7-34baf08b3eed|000040947|1,331|137|182,347
e7de16de-039b-49ae-abe7-34baf08b3eed|000041018|3,867|348|1345,716
e7de16de-039b-49ae-abe7-34baf08b3eed|000041063|0,022|177|3,894
e7de16de-039b-49ae-abe7-34baf08b3eed|000041071|0,06|114|6,84
e7de16de-039b-49ae-abe7-34baf08b3eed|000041181|0,009|205,02037037|1,84518333
e7de16de-039b-49ae-abe7-34baf08b3eed|000041311|0,102|209|21,318
e7de16de-039b-49ae-abe7-34baf08b3eed|000041675|0,393|222,41980198|87,41098218
e7de16de-039b-49ae-abe7-34baf08b3eed|000042022|0,062|165|10,23
e7de16de-039b-49ae-abe7-34baf08b3eed|000042365|0,152|198|30,096
e7de16de-039b-49ae-abe7-34baf08b3eed|000042368|0,149|203,04032258|30,25300806
e7de16de-039b-49ae-abe7-34baf08b3eed|000042625|0,008|286,02|2,28816
e7de16de-039b-49ae-abe7-34baf08b3eed|000042880|0,397|69,90071942|27,75058561
e7de16de-039b-49ae-abe7-34baf08b3eed|000042987|0,036|212,76006494|7,65936234
e7de16de-039b-49ae-abe7-34baf08b3eed|000043447|0,023||
e7de16de-039b-49ae-abe7-34baf08b3eed|000045475|0,062|175,02001167|10,85124072
e7de16de-039b-49ae-abe7-34baf08b3eed|000045608|0,002|345|0,69
e7de16de-039b-49ae-abe7-34baf08b3eed|000045968|1|58|58
e7de16de-039b-49ae-abe7-34baf08b3eed|000046285|1,605|310|497,55
e7de16de-039b-49ae-abe7-34baf08b3eed|000046893|0,065|269,04001848|17,4876012
e7de16de-039b-49ae-abe7-34baf08b3eed|000046931|0,185|114|21,09
e7de16de-039b-49ae-abe7-34baf08b3eed|000047262|0,61|119,9|73,139
e7de16de-039b-49ae-abe7-34baf08b3eed|000047263|1,354|134,9|182,6546
e7de16de-039b-49ae-abe7-34baf08b3eed|000047264|0,558|84,9|47,3742
e7de16de-039b-49ae-abe7-34baf08b3eed|000047276|0,2|215,04001256|43,00800251
e7de16de-039b-49ae-abe7-34baf08b3eed|000047969|0,012|221,30769231|2,65569231
e7de16de-039b-49ae-abe7-34baf08b3eed|000048319|0,02|157,02001121|3,14040022
e7de16de-039b-49ae-abe7-34baf08b3eed|000048346|0,012|114|1,368
e7de16de-039b-49ae-abe7-34baf08b3eed|000048348|0,033|141|4,653
e7de16de-039b-49ae-abe7-34baf08b3eed|000048363|28|0,24|6,72
e7de16de-039b-49ae-abe7-34baf08b3eed|000048408|0,084|137,04001402|11,51136118
e7de16de-039b-49ae-abe7-34baf08b3eed|000049035|2|113,76|227,52
e7de16de-039b-49ae-abe7-34baf08b3eed|000049785|0,008|580|4,64
e7de16de-039b-49ae-abe7-34baf08b3eed|000049787|0,01|731,39968546|7,31399685
e7de16de-039b-49ae-abe7-34baf08b3eed|000049788|0,016|879,79984894|14,07679758
e7de16de-039b-49ae-abe7-34baf08b3eed|000049793|0,002|410|0,82
e7de16de-039b-49ae-abe7-34baf08b3eed|000049797|0,014|459,48011639|6,43272163
e7de16de-039b-49ae-abe7-34baf08b3eed|000049873|0,433|214,98000181|93,08634078
e7de16de-039b-49ae-abe7-34baf08b3eed|000049955|0,014|774,62902473|10,84480635
e7de16de-039b-49ae-abe7-34baf08b3eed|000050193|0,15|132|19,8
e7de16de-039b-49ae-abe7-34baf08b3eed|000050356|0,938|128,57999093|120,60803149
e7de16de-039b-49ae-abe7-34baf08b3eed|000051349|0,025|598,89865261|14,97246632
