document_id|product_id|qty|original_price|total_price
54fd9816-68d4-454b-908c-8a4f394543d5|000006828|0,036|277,78|10,00008
54fd9816-68d4-454b-908c-8a4f394543d5|000008254|0,042|313,57|13,16994
54fd9816-68d4-454b-908c-8a4f394543d5|000008281|0,042|368,81|15,49002
54fd9816-68d4-454b-908c-8a4f394543d5|000026093|0,062|284,03|17,60986
54fd9816-68d4-454b-908c-8a4f394543d5|000031517|0,054|372,96|20,13984
54fd9816-68d4-454b-908c-8a4f394543d5|000033720|0,052|261,92|13,61984
54fd9816-68d4-454b-908c-8a4f394543d5|000044335|0,044|288,41|12,69004
34d7abb3-b893-4de9-9d5c-d7284d760cf0|000034443|0,214|131,21|28,07894
85ae02da-da18-4fc7-9d83-a03ed1d96296|000028869|10|3,2|32
ae86dac0-a294-486b-9e60-c62a0c93f7cd|000013794|0,357|290,25|103,61925
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010681|0,068|195|13,26
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010695|0,412|120|49,44
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010710|0,098|53,98|5,29004
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010714|0,614|62|38,068
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010717|0,51|125|63,75
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010718|0,064|350|22,4
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010720|0,446|200|89,2
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010751|3,674|60|220,44
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010761|0,514|110|56,54
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010782|2,304|75,02|172,84608
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010797|0,292|280,31|81,85052
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010800|0,042|156,67|6,58014
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010805|0,152|159,67|24,26984
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010808|1,338|29|38,802
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010820|0,06|190|11,4
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010833|0,45|95|42,75
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010842|0,372|239,68|89,16096
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010844|0,216|41,99|9,06984
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010845|0,11|44|4,84
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000010859|0,686|45|30,87
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000021231|1,756|29|50,924
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000033335|0,108|27,96|3,01968
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000040465|1|70|70
dc88c306-130a-41c1-a0e7-bfd0cad6b3e8|000042955|0,058|193,97|11,25026
b1deaec5-f51f-46c3-b71d-2b99b2c63536|000032522|0,165|210|34,65
b1deaec5-f51f-46c3-b71d-2b99b2c63536|000053046|0,169|290|49,01
5593392f-ccda-43f9-bd4a-b6f17cdfb057|000053609|7|21,66|151,62
