id|code|created_at|staff_id|shop_id|note|type_id
40f2c45b-fbdc-44e6-8137-b6c9493068a9|00000021824|2025-05-01 13:12:23|null|29b8d3cb-ed21-477a-b88b-f545f1ed9f5d|Создан автоматически по документу Инвентаризация товаров на складе 00000080649 от 01.05.2025 13:06:15|100000166
12d22a20-37dd-413d-83c8-60cfefbb0262|00000021868|2025-05-01 17:13:48|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|колбаса срезы|100000170
7788094b-f36b-4e6a-8548-5177b539355e|00000022429|2025-05-01 23:00:00|null|67cfcf43-ca5c-4a9b-baa5-cb2ae3b8496a|Создан автоматически по документу Инвентаризация товаров на складе 00000080669 від 01.05.2025 23:00:00|100000166
293d04ee-5ae9-4c96-85c7-2da9ddaab1d6|00000021842|2025-05-01 15:24:13|null|97dade7f-d628-4c31-8983-9e176481e67f|Срези ковбаса|100000170
a0889f98-14d7-4f90-8616-2a1edf0e0ee8|00000022680|2025-05-01 23:01:37|null|ea5281c5-f484-4638-8e63-bdc5853283f4||100000172
9e59a796-d027-4ecc-864a-9f6a4131a2c8|00000022682|2025-05-01 23:01:38|null|ea5281c5-f484-4638-8e63-bdc5853283f4||100000170
7be6847e-c27e-4f70-8729-6313fa52fa0c|00000021924|2025-05-01 23:00:18|null|8362eaac-6e5a-4ac3-981d-c99c8c059fad|Гниль листья|100000170
7fb13bef-dd94-4582-8a9f-d34c5382490b|00000021844|2025-05-01 15:24:43|null|97dade7f-d628-4c31-8983-9e176481e67f|Срези ковбаса|100000170
f77ec755-0b19-44b6-90c7-65141cf9a6c7|00000021873|2025-05-01 17:14:45|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|Овочі, фрукти|100000170
6ea2202b-0cd8-4c02-99b1-31e09a740cce|00000021872|2025-05-01 17:14:33|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|сир срезы|100000170
eaba903c-2228-4ecc-9e32-d1e43df4f87d|00000022656|2025-05-01 23:01:34|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|колбаса|100000172
c081e48a-55f1-4390-9e53-ff9c50ab5523|00000021869|2025-05-01 17:13:59|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|Ковбасна продукція|100000170
60119504-6adc-4fa0-9fc7-c42149cc9cc4|00000021976|2025-05-01 16:30:00|null|97dade7f-d628-4c31-8983-9e176481e67f|Овочі, фрукти Потеря товарного вида|100000170
d6c372bb-f915-4b10-a012-ea4456ba54f9|00000021845|2025-05-01 15:25:37|null|97dade7f-d628-4c31-8983-9e176481e67f|Овочі, фруктиПотеря товарного вида|100000170
2b763eb2-95bc-485f-a02d-aa07f7a27a4d|00000022679|2025-05-01 23:01:36|null|c75105c3-7058-440b-ba5c-9810192d2955||100000172
d86e3519-bdff-43e4-a62e-8a5b69d65ae3|00000021888|2025-05-01 17:55:20|null|ea5281c5-f484-4638-8e63-bdc5853283f4||100000170
f4217da2-179f-4b61-a6ec-8cf05722c6e0|00000022643|2025-05-01 17:06:00|null|97dade7f-d628-4c31-8983-9e176481e67f|Ковбасна продукція Дегустация|100000172
accd2ee2-7b26-4640-ab99-ef78f752b7d7|00000022448|2025-05-01 23:01:30|null|abdd6e55-042f-4a2a-841b-bba860e77054|листья, гниль|100000170
db4194ef-8230-4016-ac13-414fe38b9327|00000021926|2025-05-01 23:00:19|null|8362eaac-6e5a-4ac3-981d-c99c8c059fad|Яйца|100000170
7eb7f3c3-87de-4806-acee-4e1e3d24e40d|00000021876|2025-05-01 17:26:49|null|2bf6e0fc-0a19-46ac-b67c-dd600bc58a85||100000172
6565987c-52e6-4891-ae5e-71b9114e65b9|00000021927|2025-05-01 23:00:20|null|abdd6e55-042f-4a2a-841b-bba860e77054| бой яйца|100000170
80887a74-3e3d-4bb7-aee8-4b5a1a3637a6|00000021974|2025-05-01 23:01:13|null|ea5281c5-f484-4638-8e63-bdc5853283f4||100000170
d849c0b0-6580-4411-b2bc-249df3ad4896|00000021934|2025-05-01 13:25:00|null|97dade7f-d628-4c31-8983-9e176481e67f|Срок годности допек|100000170
002f5834-9b27-41d3-b5b5-fc5da9ce9618|00000021870|2025-05-01 17:14:11|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|яйцо|100000170
190aab3e-de93-447e-b68c-df7080883484|00000021871|2025-05-01 17:14:21|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|колбаса|100000170
1ffcac95-1f5d-4fc9-ba32-682453a1664d|00000021834|2025-05-01 15:15:59|null|97dade7f-d628-4c31-8983-9e176481e67f|Создан автоматически по документу Инвентаризация товаров на складе 00000080652 от 01.05.2025 14:39:00|100000166
684e0248-488e-4621-bb2a-ed98a440bbea|00000021905|2025-05-01 20:16:06|null|97dade7f-d628-4c31-8983-9e176481e67f|срезы молочка|100000170
