document_id|product_id|qty|original_price|total_price
84f77304-d4cf-402d-b3e0-7d5733d553c3|000010553|2|4,97|9,94
84f77304-d4cf-402d-b3e0-7d5733d553c3|000010573|1|3,56|3,56
84f77304-d4cf-402d-b3e0-7d5733d553c3|000014055|2|5,78|11,56
84f77304-d4cf-402d-b3e0-7d5733d553c3|000014072|2|152|304
84f77304-d4cf-402d-b3e0-7d5733d553c3|000014077|1|5,62|5,62
84f77304-d4cf-402d-b3e0-7d5733d553c3|000016560|1|43,26|43,26
84f77304-d4cf-402d-b3e0-7d5733d553c3|000016588|2|50,58|101,16
84f77304-d4cf-402d-b3e0-7d5733d553c3|000020893|1|4,7|4,7
84f77304-d4cf-402d-b3e0-7d5733d553c3|000021331|1|330,21|330,21
84f77304-d4cf-402d-b3e0-7d5733d553c3|000030613|0,228|550|125,4
84f77304-d4cf-402d-b3e0-7d5733d553c3|000032029|0,262|550|144,1
84f77304-d4cf-402d-b3e0-7d5733d553c3|000032079|2|13,99|27,98
84f77304-d4cf-402d-b3e0-7d5733d553c3|000043478|2|40,08|80,16
84f77304-d4cf-402d-b3e0-7d5733d553c3|000044081|1|29,9|29,9
84f77304-d4cf-402d-b3e0-7d5733d553c3|000044148|2|51,84|103,68
84f77304-d4cf-402d-b3e0-7d5733d553c3|000045233|1|54,98|54,98
84f77304-d4cf-402d-b3e0-7d5733d553c3|000046247|2|272,63|545,26
84f77304-d4cf-402d-b3e0-7d5733d553c3|000046248|1|179,61|179,61
