document_id|product_id|qty|original_price|total_price
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010663|2|75|150
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010664|1|55|55
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010676|6,139|71,26|437,46514
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010683|2,23|184,69|411,8587
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010687|4,834|212,77|1028,53018
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010691|2,121|86|182,406
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010692|5,94|110|653,4
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010693|0,526|109,79|57,74954
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010695|3,783|120|453,96
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010701|1,4|185|259
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010708|1,956|89,28|174,63168
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010710|22,246|53|1179,038
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010711|0,758|140|106,12
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010713|1,027|40,99|42,09673
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010714|3,066|75|229,95
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010715|0,009|75,56|0,68004
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010716|6,016|39,88|239,91808
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010717|0,646|125|80,75
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010718|0,597|429,46|256,38762
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010720|1,888|201,53|380,48864
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010724|1,477|62,23|91,91371
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010727|0,039|130|5,07
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010728|2,874|90|258,66
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010729|1,995|154,69|308,60655
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010731|0,004|150|0,6
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010741|0,712|69|49,128
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010749|0,001|250|0,25
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010750|3,088|55|169,84
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010759|15,089|69,76|1052,60864
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010761|0,672|110|73,92
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010763|0,83|185|153,55
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010764|2,204|195|429,78
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010767|0,903|195,01|176,09403
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010769|0,944|160|151,04
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010770|0,544|244,96|133,25824
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010778|0,688|140|96,32
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010780|2,831|130|368,03
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010782|3,308|75,02|248,16616
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010784|0,264|140|36,96
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010788|10,855|44,24|480,2252
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010795|0,217|608,76|132,10092
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010796|0,334|89,91|30,02994
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010800|1,132|188,06|212,88392
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010805|0,116|159,66|18,52056
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010808|10,146|28,43|288,45078
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010813|2,603|198,97|517,91891
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010820|0,184|190|34,96
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010826|1,126|99,69|112,25094
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010835|1,318|120|158,16
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010837|13,133|76,01|998,23933
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010842|0,458|240|109,92
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010844|7,598|42|319,116
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010845|9,7|43|417,1
1dc34fde-9c28-4df0-ac45-c01be269ac96|000010855|0,266|44,96|11,95936
1dc34fde-9c28-4df0-ac45-c01be269ac96|000013514|0,008|201,25|1,61
1dc34fde-9c28-4df0-ac45-c01be269ac96|000021231|2,59|29|75,11
1dc34fde-9c28-4df0-ac45-c01be269ac96|000021925|1,06|275|291,5
1dc34fde-9c28-4df0-ac45-c01be269ac96|000025188|9,724|35|340,34
1dc34fde-9c28-4df0-ac45-c01be269ac96|000025452|0,417|174,99|72,97083
1dc34fde-9c28-4df0-ac45-c01be269ac96|000025455|0,003|110|0,33
1dc34fde-9c28-4df0-ac45-c01be269ac96|000025456|0,395|130|51,35
1dc34fde-9c28-4df0-ac45-c01be269ac96|000026336|2,106|140,88|296,69328
1dc34fde-9c28-4df0-ac45-c01be269ac96|000029652|16,074|29|466,146
1dc34fde-9c28-4df0-ac45-c01be269ac96|000033335|47,917|27|1293,759
