document_id|product_id|qty|original_price|total_price
8bacb31c-c117-41a7-85ac-07783fa12046|000053609|3|21,66|64,98
8bacb31c-c117-41a7-85ac-07783fa12046|000053615|3|22,98|68,94
e7038c84-ea52-46f6-8a3d-2f34a70ee18f|000007293|0,052|99,04|5,15008
e7038c84-ea52-46f6-8a3d-2f34a70ee18f|000010085|0,012|183,33|2,19996
e7038c84-ea52-46f6-8a3d-2f34a70ee18f|000046964|0,018|215|3,87
88993578-0738-4b38-9921-3d71a8065a65|000010669|0,1|75|7,5
88993578-0738-4b38-9921-3d71a8065a65|000010695|0,66|120|79,2
88993578-0738-4b38-9921-3d71a8065a65|000010710|0,482|54|26,028
88993578-0738-4b38-9921-3d71a8065a65|000010714|0,052|61,92|3,21984
88993578-0738-4b38-9921-3d71a8065a65|000010716|0,256|38,98|9,97888
88993578-0738-4b38-9921-3d71a8065a65|000010720|0,17|200|34
88993578-0738-4b38-9921-3d71a8065a65|000010728|0,11|87|9,57
88993578-0738-4b38-9921-3d71a8065a65|000010732|0,328|23,99|7,86872
88993578-0738-4b38-9921-3d71a8065a65|000010741|0,302|75,99|22,94898
88993578-0738-4b38-9921-3d71a8065a65|000010759|0,354|39,01|13,80954
88993578-0738-4b38-9921-3d71a8065a65|000010761|0,078|110|8,58
88993578-0738-4b38-9921-3d71a8065a65|000010767|2,492|195|485,94
88993578-0738-4b38-9921-3d71a8065a65|000010776|1,87|87|162,69
88993578-0738-4b38-9921-3d71a8065a65|000010782|0,44|75,02|33,0088
88993578-0738-4b38-9921-3d71a8065a65|000010783|0,892|115|102,58
88993578-0738-4b38-9921-3d71a8065a65|000010785|0,308|110|33,88
88993578-0738-4b38-9921-3d71a8065a65|000010788|0,142|28,03|3,98026
88993578-0738-4b38-9921-3d71a8065a65|000010808|2,772|29|80,388
88993578-0738-4b38-9921-3d71a8065a65|000010844|0,268|42,01|11,25868
88993578-0738-4b38-9921-3d71a8065a65|000010859|0,828|45|37,26
88993578-0738-4b38-9921-3d71a8065a65|000021231|0,106|27,45|2,9097
7e19d61c-6b31-4874-a790-22ef3be31674|000028869|10|3,2|32
f02d7491-cf55-4fa3-ad85-709bf6b3400e|000008663|1,595|119,61|190,77795
f02d7491-cf55-4fa3-ad85-709bf6b3400e|000009303|0,26|323|83,98
f02d7491-cf55-4fa3-ad85-709bf6b3400e|000013057|2,823|201,6|569,1168
f02d7491-cf55-4fa3-ad85-709bf6b3400e|000042471|0,521|535,8|279,1518
f02d7491-cf55-4fa3-ad85-709bf6b3400e|000043195|0,539|208,5|112,3815
516d98b9-3fe8-4fce-ae36-7983207a8cc5|000027245|0,183|161,04|29,47032
516d98b9-3fe8-4fce-ae36-7983207a8cc5|000034443|0,36|131,22|47,2392
221b6637-a3c2-4f2f-b140-6c08176ce2d1|000031517|0,042|372,86|15,66012
221b6637-a3c2-4f2f-b140-6c08176ce2d1|000033720|0,04|262|10,48
221b6637-a3c2-4f2f-b140-6c08176ce2d1|000042142|0,036|280|10,08
221b6637-a3c2-4f2f-b140-6c08176ce2d1|000053146|0,024|604,17|14,50008
428aaf18-d13a-4f12-b6c9-8b436ab6d06f|000027245|0,125|161,04|20,13
428aaf18-d13a-4f12-b6c9-8b436ab6d06f|000034443|0,117|131,2|15,3504
