document_id|product_id|qty|original_price|total_price
cb537560-753e-4aa3-9532-df341cfe1010|000029654|0,022|140|3,08
cb537560-753e-4aa3-9532-df341cfe1010|000049873|0,016|215|3,44
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000025119|3,068|62,5|191,75
cb537560-753e-4aa3-9532-df341cfe1010|000007634|0,008|96,25|0,77
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000052915|2,223|28|62,244
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000052517|1|31|31
01ae25fb-112c-4665-ae61-dce0bef1a413|000010676|4,131|64,49|266,40819
8138ed4c-15de-4656-ab96-eb7a463c174c|000010751|0,04|46|1,84
cb537560-753e-4aa3-9532-df341cfe1010|000035974|0,014|224,29|3,14006
01ae25fb-112c-4665-ae61-dce0bef1a413|000013953|2|36,48|72,96
8138ed4c-15de-4656-ab96-eb7a463c174c|000010732|0,226|26,99|6,09974
01ae25fb-112c-4665-ae61-dce0bef1a413|000006411|0,003|260|0,78
8138ed4c-15de-4656-ab96-eb7a463c174c|000010749|0,168|324,11|54,45048
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000052524|2|19,5|39
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000010759|0,832|45|37,44
fcb79590-74f7-4e9a-84ad-fb70d248af4f|000052519|2|39|78
b7c49d17-b385-4a74-a7a0-97b167bd2425|000008659|0,088|225,11|19,80968
8138ed4c-15de-4656-ab96-eb7a463c174c|000052518|1|21|21
b7c49d17-b385-4a74-a7a0-97b167bd2425|000009304|0,161|337,02|54,26022
01ae25fb-112c-4665-ae61-dce0bef1a413|000010710|0,371|64,99|24,11129
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000052521|1|27|27
24abc52e-66ae-4c7c-89b3-4dc16b498ee9|000051516|2|182,7|365,4
01ae25fb-112c-4665-ae61-dce0bef1a413|000030655|0,086|43,02|3,69972
01ae25fb-112c-4665-ae61-dce0bef1a413|000021925|0,314|220|69,08
fcb79590-74f7-4e9a-84ad-fb70d248af4f|000052521|3|27|81
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000010732|0,377|25,99|9,79823
fcb79590-74f7-4e9a-84ad-fb70d248af4f|000029598|1|266,67|266,67
01ae25fb-112c-4665-ae61-dce0bef1a413|000010728|0,008|103,75|0,83
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000010775|0,153|330|50,49
01ae25fb-112c-4665-ae61-dce0bef1a413|000010809|0,011|65,45|0,71995
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000025456|0,337|74,99|25,27163
8138ed4c-15de-4656-ab96-eb7a463c174c|000046685|2|39|78
01ae25fb-112c-4665-ae61-dce0bef1a413|000013268|1|34,14|34,14
b5c0120e-65fa-49fd-ae08-27b836992880|000040941|0,309|266,93|82,48137
fcb79590-74f7-4e9a-84ad-fb70d248af4f|000052516|3|25|75
01ae25fb-112c-4665-ae61-dce0bef1a413|000010680|0,124|247,1|30,6404
cb537560-753e-4aa3-9532-df341cfe1010|000042365|0,056|198,04|11,09024
01ae25fb-112c-4665-ae61-dce0bef1a413|000010751|0,605|46|27,83
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000010750|1,927|73|140,671
01ae25fb-112c-4665-ae61-dce0bef1a413|000053546|2|72,15|144,3
0e0bc03f-5ff7-426c-92f6-0b77ce09a5d0|000036031|3|43,75|131,25
