id|code|created_at|staff_id|shop_id|note|type_id
5a573279-373b-4594-8684-b056371011a8|00000028313|2025-06-03 23:00:34|null|abdd6e55-042f-4a2a-841b-bba860e77054|Овощи- зелень|100000170
63217847-d170-4392-881a-b05a6a00dda2|00000028174|2025-06-03 17:50:34|null|97dade7f-d628-4c31-8983-9e176481e67f||100000170
5b23c317-a64f-4c28-8e00-6052e6e04715|00000028136|2025-06-03 17:38:43|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|рошен|100000170
12c984dd-14b6-4db4-8e2e-799a504a5164|00000028221|2025-06-03 23:00:16|null|8362eaac-6e5a-4ac3-981d-c99c8c059fad|овочі|100000170
83b68ec0-e654-43f0-8ffb-ca747f555a4f|00000028274|2025-06-03 23:00:30|null|6a85cfce-0380-48af-b6b7-274d5445cb48|спис цветы|100000170
bbd834fd-60e9-4968-9cf8-b458e43de61d|00000028138|2025-06-03 17:40:16|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|дегустация сельдь|100000172
99781dca-5133-43ad-9de9-5247a7d65665|00000027990|2025-06-03 11:25:58|null|2bf6e0fc-0a19-46ac-b67c-dd600bc58a85|Создан автоматически по документу Инвентаризация товаров на складе 00000085077 от 03.06.2025 6:00:00|100000166
af40ef6a-b7c2-44d5-9fc9-52585b4313d4|00000028204|2025-06-03 19:46:50|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000085127 від 03.06.2025 19:46:50|100000166
bc3c69bd-fcf7-4d39-a66e-69d11fdb0e01|00000028139|2025-06-03 17:40:06|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|овощи списание|100000170
87239d34-8c0e-41d2-a689-16dc0af315d8|00000028173|2025-06-03 17:50:19|null|97dade7f-d628-4c31-8983-9e176481e67f||100000170
c2ef05d4-b937-4efb-ae47-c97a9dd8d288|00000028220|2025-06-03 23:00:15|null|8362eaac-6e5a-4ac3-981d-c99c8c059fad|Льодяник Мейк Джой Ф|100000170
7ce081db-51b1-485f-b08b-ea4ab36d2777|00000028141|2025-06-03 17:40:12|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|яйцо|100000170
9eb40f90-d5a3-4162-b257-fc66ca0b354c|00000028158|2025-06-03 17:43:47|null|ea5281c5-f484-4638-8e63-bdc5853283f4||100000170
