document_id|product_id|qty|original_price|total_price
58991c93-1160-4079-81c9-9fc27ed150b3|000005027|1|16,26|16,26
58991c93-1160-4079-81c9-9fc27ed150b3|000006707|0,032|430|13,76
58991c93-1160-4079-81c9-9fc27ed150b3|000006752|0,05|445,2|22,26
58991c93-1160-4079-81c9-9fc27ed150b3|000006805|2,06|240|494,4
58991c93-1160-4079-81c9-9fc27ed150b3|000006810|0,029|455,17|13,19993
58991c93-1160-4079-81c9-9fc27ed150b3|000007319|0,291|118,04|34,34964
58991c93-1160-4079-81c9-9fc27ed150b3|000007343|0,182|106,48|19,37936
58991c93-1160-4079-81c9-9fc27ed150b3|000007425|0,5|123,3|61,65
58991c93-1160-4079-81c9-9fc27ed150b3|000007461|0,167|141,92|23,70064
58991c93-1160-4079-81c9-9fc27ed150b3|000007484|0,047|147,23|6,91981
58991c93-1160-4079-81c9-9fc27ed150b3|000007498|1,113|133,86|148,98618
58991c93-1160-4079-81c9-9fc27ed150b3|000007545|0,381|101,39|38,62959
58991c93-1160-4079-81c9-9fc27ed150b3|000007575|0,244|145,49|35,49956
58991c93-1160-4079-81c9-9fc27ed150b3|000007634|0,107|96,54|10,32978
58991c93-1160-4079-81c9-9fc27ed150b3|000007639|0,001|310|0,31
58991c93-1160-4079-81c9-9fc27ed150b3|000007644|0,84|376,32|316,1088
58991c93-1160-4079-81c9-9fc27ed150b3|000007655|0,176|113,69|20,00944
58991c93-1160-4079-81c9-9fc27ed150b3|000007696|0,274|182,04|49,87896
58991c93-1160-4079-81c9-9fc27ed150b3|000007727|0,419|296,16|124,09104
58991c93-1160-4079-81c9-9fc27ed150b3|000007812|0,037|312,97|11,57989
58991c93-1160-4079-81c9-9fc27ed150b3|000007884|0,004|277,5|1,11
58991c93-1160-4079-81c9-9fc27ed150b3|000007897|0,011|367,27|4,03997
58991c93-1160-4079-81c9-9fc27ed150b3|000007989|0,045|207,56|9,3402
58991c93-1160-4079-81c9-9fc27ed150b3|000007992|0,019|152,11|2,89009
58991c93-1160-4079-81c9-9fc27ed150b3|000008031|0,019|234,21|4,44999
58991c93-1160-4079-81c9-9fc27ed150b3|000008037|0,04|395|15,8
58991c93-1160-4079-81c9-9fc27ed150b3|000008086|0,002|300|0,6
58991c93-1160-4079-81c9-9fc27ed150b3|000008090|0,009|388,89|3,50001
58991c93-1160-4079-81c9-9fc27ed150b3|000008115|0,553|219,89|121,59917
58991c93-1160-4079-81c9-9fc27ed150b3|000008116|0,968|189,9|183,8232
58991c93-1160-4079-81c9-9fc27ed150b3|000008281|0,43|368,81|158,5883
58991c93-1160-4079-81c9-9fc27ed150b3|000008662|0,281|128,86|36,20966
58991c93-1160-4079-81c9-9fc27ed150b3|000008664|0,03|150,67|4,5201
58991c93-1160-4079-81c9-9fc27ed150b3|000008665|0,063|287,94|18,14022
58991c93-1160-4079-81c9-9fc27ed150b3|000008667|0,283|252,65|71,49995
58991c93-1160-4079-81c9-9fc27ed150b3|000008669|0,13|221,69|28,8197
58991c93-1160-4079-81c9-9fc27ed150b3|000008672|0,038|131,32|4,99016
58991c93-1160-4079-81c9-9fc27ed150b3|000009118|0,084|99,88|8,38992
58991c93-1160-4079-81c9-9fc27ed150b3|000009138|0,148|109,93|16,26964
58991c93-1160-4079-81c9-9fc27ed150b3|000010033|0,344|375,96|129,33024
58991c93-1160-4079-81c9-9fc27ed150b3|000010061|0,112|605,98|67,86976
58991c93-1160-4079-81c9-9fc27ed150b3|000010088|0,033|218,79|7,22007
58991c93-1160-4079-81c9-9fc27ed150b3|000010100|0,003|290|0,87
58991c93-1160-4079-81c9-9fc27ed150b3|000010145|0,55|212,04|116,622
58991c93-1160-4079-81c9-9fc27ed150b3|000010240|0,485|157,73|76,49905
58991c93-1160-4079-81c9-9fc27ed150b3|000010287|1,087|184,02|200,02974
58991c93-1160-4079-81c9-9fc27ed150b3|000010289|0,457|197,94|90,45858
58991c93-1160-4079-81c9-9fc27ed150b3|000010430|0,052|244,04|12,69008
58991c93-1160-4079-81c9-9fc27ed150b3|000010663|1|72,98|72,98
58991c93-1160-4079-81c9-9fc27ed150b3|000010664|1|41|41
58991c93-1160-4079-81c9-9fc27ed150b3|000010676|1,366|70,2|95,8932
58991c93-1160-4079-81c9-9fc27ed150b3|000010680|0,741|276,32|204,75312
58991c93-1160-4079-81c9-9fc27ed150b3|000010686|0,286|238,32|68,15952
58991c93-1160-4079-81c9-9fc27ed150b3|000010689|0,038|700|26,6
58991c93-1160-4079-81c9-9fc27ed150b3|000010691|0,198|86,67|17,16066
58991c93-1160-4079-81c9-9fc27ed150b3|000010714|1,904|46,2|87,9648
58991c93-1160-4079-81c9-9fc27ed150b3|000010720|0,049|255,1|12,4999
58991c93-1160-4079-81c9-9fc27ed150b3|000010727|0,078|200|15,6
58991c93-1160-4079-81c9-9fc27ed150b3|000010729|0,075|150|11,25
58991c93-1160-4079-81c9-9fc27ed150b3|000010735|0,015|53,33|0,79995
58991c93-1160-4079-81c9-9fc27ed150b3|000010751|0,354|70,99|25,13046
58991c93-1160-4079-81c9-9fc27ed150b3|000010763|0,031|136,77|4,23987
58991c93-1160-4079-81c9-9fc27ed150b3|000010788|1,079|37,33|40,27907
58991c93-1160-4079-81c9-9fc27ed150b3|000010837|0,036|98,89|3,56004
58991c93-1160-4079-81c9-9fc27ed150b3|000011565|0,153|324,97|49,72041
58991c93-1160-4079-81c9-9fc27ed150b3|000012385|0,033|270|8,91
58991c93-1160-4079-81c9-9fc27ed150b3|000012388|0,044|300|13,2
58991c93-1160-4079-81c9-9fc27ed150b3|000012398|4,451|224,9|1001,0299
58991c93-1160-4079-81c9-9fc27ed150b3|000012401|0,511|24,89|12,71879
58991c93-1160-4079-81c9-9fc27ed150b3|000012402|0,02|250|5
58991c93-1160-4079-81c9-9fc27ed150b3|000012403|0,345|299,91|103,46895
58991c93-1160-4079-81c9-9fc27ed150b3|000012410|1,82|139,9|254,618
58991c93-1160-4079-81c9-9fc27ed150b3|000013506|0,114|332,28|37,87992
58991c93-1160-4079-81c9-9fc27ed150b3|000013511|0,016|232,5|3,72
58991c93-1160-4079-81c9-9fc27ed150b3|000013514|0,109|157,34|17,15006
58991c93-1160-4079-81c9-9fc27ed150b3|000013644|0,061|389,02|23,73022
58991c93-1160-4079-81c9-9fc27ed150b3|000013794|6,65|320|2128
58991c93-1160-4079-81c9-9fc27ed150b3|000014430|0,08|117,13|9,3704
58991c93-1160-4079-81c9-9fc27ed150b3|000014432|1,025|121|124,025
58991c93-1160-4079-81c9-9fc27ed150b3|000014678|0,052|189,81|9,87012
58991c93-1160-4079-81c9-9fc27ed150b3|000014680|0,06|194,83|11,6898
58991c93-1160-4079-81c9-9fc27ed150b3|000016257|1|50,7|50,7
58991c93-1160-4079-81c9-9fc27ed150b3|000016639|1|22,08|22,08
58991c93-1160-4079-81c9-9fc27ed150b3|000017019|1|28,2|28,2
58991c93-1160-4079-81c9-9fc27ed150b3|000021204|0,203|199,9|40,5797
58991c93-1160-4079-81c9-9fc27ed150b3|000021494|1|11,66|11,66
58991c93-1160-4079-81c9-9fc27ed150b3|000022557|0,195|68,36|13,3302
58991c93-1160-4079-81c9-9fc27ed150b3|000022560|0,209|111,58|23,32022
58991c93-1160-4079-81c9-9fc27ed150b3|000025078|0,055|390|21,45
58991c93-1160-4079-81c9-9fc27ed150b3|000025081|0,028|308,57|8,63996
58991c93-1160-4079-81c9-9fc27ed150b3|000025188|4,938|44,06|217,56828
