id|code|created_at|staff_id|shop_id|note|type_id
494a31c1-663b-42f9-8093-6866b0b0ba5a|00000027132|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082956 від 19.05.2025 23:00:00|100000166
df5ae316-35b3-4d02-81bb-5313755bead4|00000024781|2025-05-19 23:00:00|null|5e90c339-f57f-49f5-8c93-94977c413816|Создан автоматически по документу Инвентаризация товаров на складе 00000082948 від 19.05.2025 23:00:00|100000166
b611e11e-f98f-43c8-8267-b4b1b20d08c2|00000027134|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082949 від 19.05.2025 23:00:00|100000166
59230109-b53f-4b23-8298-a197332006ce|00000027082|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082951 від 19.05.2025 23:00:00|100000166
cf4e8aad-982e-42b7-8741-9d0647224441|00000027075|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082942 від 19.05.2025 23:00:00|100000166
21c8bfc1-3a0b-4fad-875c-48dc7743069e|00000024329|2025-05-19 17:38:44|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|сыр срезы|100000170
ea3b3abb-b888-4d86-88db-1c9be3909da3|00000027026|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082936 від 19.05.2025 23:00:00|100000166
179a5fc2-a36b-4521-8910-e43003cc48d8|00000027117|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082916 від 19.05.2025 23:00:00|100000166
a4b3c905-1a3e-465c-8a04-78c9654cc2b0|00000024604|2025-05-19 23:00:46|null|ea5281c5-f484-4638-8e63-bdc5853283f4||100000170
660ef226-cec2-406f-8a32-74a641afa0fa|00000027114|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082969 від 19.05.2025 23:00:00|100000166
6f4d07c9-7ce0-47a3-8a39-556f7730012e|00000024328|2025-05-19 17:38:33|null|a7a811dd-1fcc-4282-8b85-a1aaf8ff1fd2|яйцо|100000170
7b427306-8031-4199-8a4a-731c34a62d4a|00000027053|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082977 від 19.05.2025 23:00:00|100000166
56bbcfb1-33d7-486c-8a80-3c4652ee20a1|00000027157|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082925 від 19.05.2025 23:00:00|100000166
a088acee-8434-4f1d-8b3b-5e217f3806fb|00000027118|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082964 від 19.05.2025 23:00:00|100000166
462492e2-b2ea-4196-8cd5-e3e10c6714c6|00000024366|2025-05-19 23:00:01|null|abdd6e55-042f-4a2a-841b-bba860e77054|бой|100000170
8b9f1028-2698-40a6-8f04-33211d44905c|00000024705|2025-05-19 23:00:00|null|a4e707c0-11c3-4921-badd-3e0d3ff58890|Создан автоматически по документу Инвентаризация товаров на складе 00000082963 від 19.05.2025 23:00:00|100000166
95d7962e-57ee-4bf4-8f16-045aabdec5de|00000027137|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082930 від 19.05.2025 23:00:00|100000166
4e070c0e-3e49-4d0a-8f43-d5969c877a7a|00000024335|2025-05-19 18:56:42|null|80f41b87-2bed-40ce-a908-c5ff1d0f0e7a||100000170
90404f06-952b-47e0-8f73-2fbfca40ac05|00000024595|2025-05-19 19:12:00|null|80f41b87-2bed-40ce-a908-c5ff1d0f0e7a|Овочі, фрукти гниль листья|100000170
63c08d7d-ef13-4f9d-8f80-1a1e249173a6|00000027135|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082924 від 19.05.2025 23:00:00|100000166
83fda23c-c7d4-4e7a-8f8f-bcd11a1da3b8|00000024594|2025-05-19 19:11:00|null|80f41b87-2bed-40ce-a908-c5ff1d0f0e7a|яйца|100000170
ae14cc04-c05b-4e6b-8fbc-78fe1dddcc11|00000027116|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082953 від 19.05.2025 23:00:00|100000166
8cdc10e1-913e-44af-90fa-a1121aeec47d|00000027081|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082971 від 19.05.2025 23:00:00|100000166
82dabca8-a9fa-4128-915a-642c93be221c|00000024765|2025-05-19 13:45:00|null|97dade7f-d628-4c31-8983-9e176481e67f|срези ковбаса|100000170
59b83416-861b-4136-9514-1c57e2b53fb7|00000027129|2025-05-19 23:00:00|null|d3bdeef2-8c3d-4fe0-a847-a743a6b3f9e9|Создан автоматически по документу Инвентаризация товаров на складе 00000082945 від 19.05.2025 23:00:00|100000166
