document_id|product_id|qty|original_price|total_price
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010664|1|55|55
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010710|0,23|52|11,96
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010720|0,13|228,38|29,6894
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010732|0,498|25|12,45
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010741|0,246|66,99|16,47954
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010763|0,12|185|22,2
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010776|0,544|90|48,96
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010800|0,052|190|9,88
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010820|0,218|190|41,42
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010857|0,114|47,98|5,46972
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010859|0,298|42,99|12,81102
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000010860|0,89|43,18|38,4302
4150c969-4a99-4573-8100-1f6dc0d2b1ae|000053600|0,21|55|11,55
b740f74c-b6cf-41ea-8d59-0451526f21c2|000053614|2|11,4|22,8
df6ceb6e-b8f4-4509-9bac-4c56a86bec61|000008055|0,002|315|0,63
df6ceb6e-b8f4-4509-9bac-4c56a86bec61|000010026|0,022|81,82|1,80004
df6ceb6e-b8f4-4509-9bac-4c56a86bec61|000010085|0,018|183,33|3,29994
df6ceb6e-b8f4-4509-9bac-4c56a86bec61|000041022|0,01|229|2,29
9e132c6f-8d68-4e32-a16a-c6b3381c0853|000007461|0,216|141,9|30,6504
9e132c6f-8d68-4e32-a16a-c6b3381c0853|000036449|0,098|222,24|21,77952
754400a7-ba94-4c07-a40f-da368dbaa190|000028869|15|4,1|61,5
125d4882-ba7c-44f0-a69e-7f5a1ae09c4a|000006778|0,039|295,64|11,52996
125d4882-ba7c-44f0-a69e-7f5a1ae09c4a|000008281|0,064|368,75|23,6
125d4882-ba7c-44f0-a69e-7f5a1ae09c4a|000011565|0,054|322,96|17,43984
125d4882-ba7c-44f0-a69e-7f5a1ae09c4a|000031517|0,042|372,86|15,66012
1cc5f01e-7ea8-4d91-ac1c-14aed3e00052|000013057|1,018|201,6|205,2288
1cc5f01e-7ea8-4d91-ac1c-14aed3e00052|000040947|0,927|137|126,999
be3c41ee-fec0-44b1-b88a-ea08a23a2e73|000007655|0,216|113,7|24,5592
be3c41ee-fec0-44b1-b88a-ea08a23a2e73|000042022|0,147|155,03|22,78941
be3c41ee-fec0-44b1-b88a-ea08a23a2e73|000047305|0,214|115|24,61
