document_id|product_id|qty|original_price|total_price
9126bdf4-cd60-43f8-8240-5795303ff6ec|000005026|2|14,45|28,9
9126bdf4-cd60-43f8-8240-5795303ff6ec|000005536|1|15,04|15,04
9126bdf4-cd60-43f8-8240-5795303ff6ec|000007239|2|16,73|33,46
9126bdf4-cd60-43f8-8240-5795303ff6ec|000036378|1|21,57|21,57
9126bdf4-cd60-43f8-8240-5795303ff6ec|000038706|2|13,2|26,4
9126bdf4-cd60-43f8-8240-5795303ff6ec|000043574|1|40,9|40,9
9126bdf4-cd60-43f8-8240-5795303ff6ec|000050409|1|15,96|15,96
9126bdf4-cd60-43f8-8240-5795303ff6ec|000050413|2|20,16|40,32
9126bdf4-cd60-43f8-8240-5795303ff6ec|000054238|12|26,06|312,72
9126bdf4-cd60-43f8-8240-5795303ff6ec|000054599|1|11,45|11,45
