document_id|product_id|qty|original_price|total_price
0ba9c696-3cfa-4a6d-9b73-a60e63c7ab5a|000039539|0,387|279,48|108,15876
2efef9fa-1396-4de2-9dbe-cd92bbcc9046|000049543|3|33|99
0ba9c696-3cfa-4a6d-9b73-a60e63c7ab5a|000047276|0,801|215,03|172,23903
2efef9fa-1396-4de2-9dbe-cd92bbcc9046|000046053|1|19,98|19,98
2efef9fa-1396-4de2-9dbe-cd92bbcc9046|000049533|2|22,98|45,96
2efef9fa-1396-4de2-9dbe-cd92bbcc9046|000050027|1|28,38|28,38
c1c92569-7660-4c5f-bf28-6918d1845488|000013798|0,928|230,01|213,44928
2efef9fa-1396-4de2-9dbe-cd92bbcc9046|000049534|3|22,98|68,94
f0393303-6f7c-4377-b6bc-4559e7fefe99|000052913|0,092|114,78|10,55976
e53d09df-45d8-453b-90bb-6285e934ae9a|000034638|1|26,8|26,8
2efef9fa-1396-4de2-9dbe-cd92bbcc9046|000049545|2|27,96|55,92
5fe851b1-7ee8-4a37-a726-44ecc2a9ec3d|000035264|20|4,23|84,6
168c3816-6d58-43dc-b464-574942861183|000010028|0,389|257,53|100,17917
168c3816-6d58-43dc-b464-574942861183|000037673|0,401|102|40,902
168c3816-6d58-43dc-b464-574942861183|000010441|0,448|224,04|100,36992
7b558439-d496-4114-b536-b6db3b21f8bd|000035264|7|4,23|29,61
2efef9fa-1396-4de2-9dbe-cd92bbcc9046|000049531|1|22,98|22,98
e6ba8224-3d61-443f-a7fd-996eba23d721|000049535|2|21|42
c1c92569-7660-4c5f-bf28-6918d1845488|000013794|1,428|320,38|457,50264
