document_id|product_id|qty|original_price|total_price
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000007884|0,004|277,5|1,11
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000008055|0,012|344,17|4,13004
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000008116|0,072|189,86|13,66992
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000009118|0,096|99,9|9,5904
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000009133|0,39|159,9|62,361
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000009136|0,392|194,9|76,4008
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000009140|1,298|57,9|75,1542
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000009514|0,025|144|3,6
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000010145|0,172|155,99|26,83028
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000010151|0,01|112|1,12
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000010716|1,486|70,8|105,2088
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000010775|0,638|295,45|188,4971
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000010808|0,134|36,34|4,86956
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000011565|0,003|323,33|0,96999
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000012388|0,096|299,9|28,7904
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000012393|0,074|224,86|16,63964
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000013645|1,166|380|443,08
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000020586|12|21,5|258
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000024212|1|36,18|36,18
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000024347|0,097|199,9|19,3903
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000024871|0,004|225|0,9
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000024960|5|191,48|957,4
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000025188|0,052|44,23|2,29996
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000025312|1|29|29
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000030291|13|36,3|471,9
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000031874|0,036|146,94|5,28984
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000032522|0,044|140|6,16
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000033874|2|2,7|5,4
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000035806|1|73,99|73,99
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000038604|0,034|74,71|2,54014
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000041675|0,03|222,33|6,6699
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000042365|0,188|197,98|37,22024
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000043083|2|97,98|195,96
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000044192|5|57,3|286,5
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000045496|8|42|336
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000045995|1|8,58|8,58
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000047262|0,118|119,92|14,15056
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000047962|0,154|264,03|40,66062
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000050415|2|26,94|53,88
1c9eca04-3cb9-4c19-8d15-0b88ebee0b7c|000051368|1|43|43
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000006381|2,35|426,6|1002,51
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000007696|0,008|182,5|1,46
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008036|0,017|205,29|3,48993
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008055|0,012|344,17|4,13004
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008104|0,874|619,02|541,02348
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008115|0,014|220|3,08
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008116|0,016|190|3,04
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008662|0,041|128,78|5,27998
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008667|0,062|252,58|15,65996
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000008669|0,006|221,67|1,33002
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000009140|0,026|58,08|1,51008
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000009304|0,069|336,96|23,25024
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000010061|0,894|605,94|541,71036
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000010145|0,058|212,07|12,30006
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000010287|0,01|169|1,69
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000010289|0,04|198|7,92
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000010441|0,01|224|2,24
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000011561|2,648|328|868,544
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000012410|0,078|139,87|10,90986
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000024527|0,555|210|116,55
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000024691|0,396|273,11|108,15156
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000024846|3|61,59|184,77
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000025081|0,001|310|0,31
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000028366|0,06|89,83|5,3898
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000033050|0,032|184,06|5,88992
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000033874|112|2,7|302,4
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000036372|0,002|330|0,66
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000037323|2,95|120,9|356,655
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000037354|0,007|117,14|0,81998
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000040947|0,016|136,88|2,19008
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000041018|2,018|348|702,264
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000041311|0,008|208,75|1,67
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000045473|0,032|150|4,8
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000047263|0,136|129,93|17,67048
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000047264|0,134|79,93|10,71062
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000048679|1|56|56
0d5c0e69-8699-4601-97d9-b3a93087c2bf|000049791|0,164|391,1|64,1404
873b1fd1-4d0f-456d-9828-ed8a94918516|000006381|0,17|412,41|70,1097
873b1fd1-4d0f-456d-9828-ed8a94918516|000006707|0,794|430|341,42
873b1fd1-4d0f-456d-9828-ed8a94918516|000006729|0,028|510|14,28
873b1fd1-4d0f-456d-9828-ed8a94918516|000006745|0,234|247,01|57,80034
873b1fd1-4d0f-456d-9828-ed8a94918516|000006752|0,054|445,19|24,04026
873b1fd1-4d0f-456d-9828-ed8a94918516|000006828|0,26|295,62|76,8612
873b1fd1-4d0f-456d-9828-ed8a94918516|000008254|0,178|313,48|55,79944
873b1fd1-4d0f-456d-9828-ed8a94918516|000008277|0,004|350|1,4
873b1fd1-4d0f-456d-9828-ed8a94918516|000008278|0,926|354|327,804
873b1fd1-4d0f-456d-9828-ed8a94918516|000008281|0,128|368,83|47,21024
873b1fd1-4d0f-456d-9828-ed8a94918516|000013645|0,388|380|147,44
873b1fd1-4d0f-456d-9828-ed8a94918516|000021908|0,905|123,01|111,32405
873b1fd1-4d0f-456d-9828-ed8a94918516|000024330|0,56|286|160,16
873b1fd1-4d0f-456d-9828-ed8a94918516|000024527|0,096|210|20,16
873b1fd1-4d0f-456d-9828-ed8a94918516|000028095|0,172|315|54,18
873b1fd1-4d0f-456d-9828-ed8a94918516|000036372|0,441|330|145,53
873b1fd1-4d0f-456d-9828-ed8a94918516|000041018|0,374|347,99|130,14826
873b1fd1-4d0f-456d-9828-ed8a94918516|000044663|3,594|52,5|188,685
873b1fd1-4d0f-456d-9828-ed8a94918516|000046284|0,111|252,97|28,07967
873b1fd1-4d0f-456d-9828-ed8a94918516|000046960|0,007|247,14|1,72998
873b1fd1-4d0f-456d-9828-ed8a94918516|000047426|0,194|227,01|44,03994
873b1fd1-4d0f-456d-9828-ed8a94918516|000048843|1,63|247,29|403,0827
873b1fd1-4d0f-456d-9828-ed8a94918516|000049955|0,01|775|7,75
873b1fd1-4d0f-456d-9828-ed8a94918516|000050552|0,172|1038,84|178,68048
873b1fd1-4d0f-456d-9828-ed8a94918516|000050553|0,044|697,27|30,67988
873b1fd1-4d0f-456d-9828-ed8a94918516|000053047|0,014|650|9,1
873b1fd1-4d0f-456d-9828-ed8a94918516|000053180|0,478|169,98|81,25044
873b1fd1-4d0f-456d-9828-ed8a94918516|000054013|0,287|110|31,57
