document_id|product_id|qty|original_price|total_price
e55d6e68-d2fd-4657-b42b-4a092a4911e2|000041675|0,092|222,39|20,45988
324659ce-e9e2-4595-8ea0-8ec622c70612|000036397|1|152,02|152,02
27b374f7-f94f-460f-9324-d452e3dc7ac8|000007989|0,093|207,53|19,30029
1f621777-cd86-412b-b9b4-730863eed281|000053755|1|100,98|100,98
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000043474|1|12,48|12,48
27b374f7-f94f-460f-9324-d452e3dc7ac8|000027190|0,254|250|63,5
dbba1759-1593-434c-9323-70535bc69adf|000050911|1|10,92|10,92
4535bd8e-b9cf-4e92-8afd-07d69d32c922|000028854|0,012|330,83|3,96996
bf685a21-426b-4a6b-bb5e-5803e7222b0a|000050359|1|22,74|22,74
27b374f7-f94f-460f-9324-d452e3dc7ac8|000048203|1,578|103,5|163,323
27b374f7-f94f-460f-9324-d452e3dc7ac8|000046964|1,741|241,92|421,18272
ed7fab6d-47fa-42a4-8750-ac06637f39a6|000038499|1|111,78|111,78
a1bf1157-8b17-4c10-9424-58612090d671|000049714|2,017|240|484,08
a1bf1157-8b17-4c10-9424-58612090d671|000007175|0,035|340,86|11,9301
bb08ed3f-1f16-4f12-9e08-881e5f86328c|000010751|1,25|70|87,5
520e8fba-f9b7-43cc-8daa-a13ac25bc4d0|000009303|1,502|323|485,146
27b374f7-f94f-460f-9324-d452e3dc7ac8|000007498|11,01|133,74|1472,4774
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000052242|1|21,75|21,75
4535bd8e-b9cf-4e92-8afd-07d69d32c922|000049797|0,022|459,55|10,1101
ed7fab6d-47fa-42a4-8750-ac06637f39a6|000014118|1|16,62|16,62
c158c783-c210-432e-8edb-8e4d5641f712|000011608|4|109,52|438,08
ed7fab6d-47fa-42a4-8750-ac06637f39a6|000044582|1|22,5|22,5
5a3ad4d1-d342-40e3-82e0-1262494806c4|000049472|1|55,68|55,68
27b374f7-f94f-460f-9324-d452e3dc7ac8|000031987|0,662|218,04|144,34248
27b374f7-f94f-460f-9324-d452e3dc7ac8|000022560|0,785|111,59|87,59815
a1bf1157-8b17-4c10-9424-58612090d671|000006729|0,156|530|82,68
520e8fba-f9b7-43cc-8daa-a13ac25bc4d0|000008673|1,06|142,8|151,368
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000052825|1|29,76|29,76
324659ce-e9e2-4595-8ea0-8ec622c70612|000041188|1|30,53|30,53
bb08ed3f-1f16-4f12-9e08-881e5f86328c|000041082|0,17|320|54,4
27b374f7-f94f-460f-9324-d452e3dc7ac8|000051608|1,421|212|301,252
57e39cf6-6fed-4e00-a1b9-8386a9f0ca73|000032943|1|242,17|242,17
bb08ed3f-1f16-4f12-9e08-881e5f86328c|000010803|2|37,5|75
57e39cf6-6fed-4e00-a1b9-8386a9f0ca73|000013432|2|0,01|0,02
27b374f7-f94f-460f-9324-d452e3dc7ac8|000045609|0,27|208,07|56,1789
27b374f7-f94f-460f-9324-d452e3dc7ac8|000010266|1,933|136,02|262,92666
324659ce-e9e2-4595-8ea0-8ec622c70612|000038858|1|18|18
b5d8a956-6157-4a53-9162-b23f2bc6ee86|000010859|0,246|56,02|13,78092
a0e3bf68-c195-4e48-8534-963f155f7b2b|000052953|1|21,36|21,36
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000010809|5,224|65|339,56
a0e3bf68-c195-4e48-8534-963f155f7b2b|000004815|4|22,44|89,76
bb08ed3f-1f16-4f12-9e08-881e5f86328c|000010744|0,942|78,5|73,947
27b374f7-f94f-460f-9324-d452e3dc7ac8|000007389|0,28|144|40,32
bb08ed3f-1f16-4f12-9e08-881e5f86328c|000010746|0,932|65|60,58
4e08cbff-e395-404b-84e5-4c571018a062|000034784|5|82|410
c158c783-c210-432e-8edb-8e4d5641f712|000048326|3|119,04|357,12
57e39cf6-6fed-4e00-a1b9-8386a9f0ca73|000006251|1|69,78|69,78
a1bf1157-8b17-4c10-9424-58612090d671|000051349|0,218|598,9|130,5602
bb08ed3f-1f16-4f12-9e08-881e5f86328c|000010691|1,08|92,08|99,4464
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000023852|1|15,96|15,96
5847095b-d429-4940-812e-965d56f4c5c1|000048396|0,494|138|68,172
324659ce-e9e2-4595-8ea0-8ec622c70612|000036169|1|12,72|12,72
b8e5a874-ad1a-4350-bb4d-080b8b264e78|000053434|7|42,24|295,68
2f84be62-dd43-4ed6-837e-316a4ec8c82c|000009134|4,692|39,97|187,53924
d1ca2567-fd16-479a-8517-3cf67718abdd|000030232|0,138|88,55|12,2199
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000010744|6,49|79,32|514,7868
a1bf1157-8b17-4c10-9424-58612090d671|000038025|0,593|247,3|146,6489
bef1968a-04d0-40bd-91a6-e51a0d00c9d3|000013057|0,444|185|82,14
27b374f7-f94f-460f-9324-d452e3dc7ac8|000047305|0,617|115,02|70,96734
b8e5a874-ad1a-4350-bb4d-080b8b264e78|000053431|2|13,5|27
4535bd8e-b9cf-4e92-8afd-07d69d32c922|000008254|0,02|361,5|7,23
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000050460|1|61,26|61,26
27b374f7-f94f-460f-9324-d452e3dc7ac8|000034443|0,002|130|0,26
520e8fba-f9b7-43cc-8daa-a13ac25bc4d0|000040940|1,477|131,4|194,0778
c158c783-c210-432e-8edb-8e4d5641f712|000006878|1|109,53|109,53
4535bd8e-b9cf-4e92-8afd-07d69d32c922|000006416|0,02|225|4,5
a3b1df4c-ffa0-467b-93dc-57897dddced2|000051151|2|52|104
27b374f7-f94f-460f-9324-d452e3dc7ac8|000042365|1,603|198|317,394
d1ca2567-fd16-479a-8517-3cf67718abdd|000024228|0,147|200|29,4
4535bd8e-b9cf-4e92-8afd-07d69d32c922|000047413|0,024|387,08|9,28992
2f84be62-dd43-4ed6-837e-316a4ec8c82c|000012414|0,981|49,97|49,02057
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000014923|0,055|74|4,07
4535bd8e-b9cf-4e92-8afd-07d69d32c922|000047427|0,016|231,88|3,71008
a0e3bf68-c195-4e48-8534-963f155f7b2b|000023477|1|11,77|11,77
a3b1df4c-ffa0-467b-93dc-57897dddced2|000028869|361|3,5|1263,5
2f917ed0-e95d-4eb6-9ce0-b7205f08afe2|000054162|0,513|541,13|277,59969
2f84be62-dd43-4ed6-837e-316a4ec8c82c|000043246|2,471|264,97|654,74087
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000052516|8|31|248
a0e3bf68-c195-4e48-8534-963f155f7b2b|000035566|2|47,94|95,88
520e8fba-f9b7-43cc-8daa-a13ac25bc4d0|000041125|1,38|129,9|179,262
520e8fba-f9b7-43cc-8daa-a13ac25bc4d0|000041008|0,268|140,41|37,62988
27b374f7-f94f-460f-9324-d452e3dc7ac8|000010118|1,887|134,04|252,93348
27b374f7-f94f-460f-9324-d452e3dc7ac8|000007634|0,272|96,54|26,25888
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000051391|0,02|200,5|4,01
bb08ed3f-1f16-4f12-9e08-881e5f86328c|000010735|0,752|79,53|59,80656
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000025188|37,538|43,14|1619,38932
dbba1759-1593-434c-9323-70535bc69adf|000025432|1|14,88|14,88
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000038167|0,009|146,67|1,32003
4ccf9e80-f47a-47b5-8849-7661749c3ffb|000054356|0,716|525|375,9
d1ca2567-fd16-479a-8517-3cf67718abdd|000022650|0,006|91,67|0,55002
ed7fab6d-47fa-42a4-8750-ac06637f39a6|000013269|1|17,26|17,26
520e8fba-f9b7-43cc-8daa-a13ac25bc4d0|000033050|1,972|184|362,848
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000054218|30|15,76|472,8
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000054016|1|40|40
27b374f7-f94f-460f-9324-d452e3dc7ac8|000051652|1|41,46|41,46
a0e3bf68-c195-4e48-8534-963f155f7b2b|000018498|2|11,78|23,56
a0e3bf68-c195-4e48-8534-963f155f7b2b|000043364|1|16,7|16,7
5a3ad4d1-d342-40e3-82e0-1262494806c4|000042626|1|73,98|73,98
e34f017f-939e-48e4-b5bd-b366c69284ce|000039021|0,023|360|8,28
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000010750|4,412|72|317,664
477ec0f0-68cb-4165-93dd-b2a9e67fa76e|000031496|0,347|127,29|44,16963
dbba1759-1593-434c-9323-70535bc69adf|000040818|1|23,88|23,88
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000010856|3,517|55|193,435
c8c25cd0-1dbc-4a80-8dc0-11d1e2852974|000010861|0,268|52,99|14,20132
4535bd8e-b9cf-4e92-8afd-07d69d32c922|000052408|0,072|413,33|29,75976
dbba1759-1593-434c-9323-70535bc69adf|000037906|8|23,35|186,8
a1bf1157-8b17-4c10-9424-58612090d671|000006800|0,023|310|7,13
324659ce-e9e2-4595-8ea0-8ec622c70612|000044261|2|24,65|49,3
57e39cf6-6fed-4e00-a1b9-8386a9f0ca73|000007217|1|12,9|12,9
e34f017f-939e-48e4-b5bd-b366c69284ce|000008654|0,5|500|250
