id|code|created_at|staff_id|shop_id|note|type_id
c869e502-86a5-498c-84f9-460dc6f4b6bb|00000007158|2025-05-22 14:15:38|null|ffdbc03b-272e-471a-9da1-a0de9392516c|дегустація|100000172
c01f45e0-4821-4bda-874c-c4b0044bf014|00000007160|2025-05-22 15:08:28|null|ffdbc03b-272e-471a-9da1-a0de9392516c|Списание кулинария|100000170
7518ff3b-37e4-43e8-9b63-addf2b8bff20|00000007189|2025-05-22 21:19:36|null|ffdbc03b-272e-471a-9da1-a0de9392516c|дегустація риби|100000172
0ad694cb-6a69-40bd-a2d3-a79007fc7c3b|00000007191|2025-05-22 21:19:37|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|кулінарія|100000170
b9927b50-42be-4480-a546-eda9d4132c62|00000007163|2025-05-22 15:54:31|null|22e13257-9042-4348-bc52-803c9ffbe8fb||100000172
a3bb10ea-5f35-4a92-a7da-6153f8aebe10|00000007192|2025-05-22 21:19:38|null|2d56e2bf-e038-49d1-b0d3-d003a9c3748b|мантінга|100000170
815978bd-d91e-4080-ac0c-fb54f79689b7|00000007773|2025-05-22 20:00:00|null|a8456d59-e1a9-4a9f-9225-da99d3662dda|Создан автоматически по документу Инвентаризация товаров на складе 00000004053 від 22.05.2025 20:00:00|100000166
db2be5b0-1dab-4f38-b0f0-c9cf6b0d2f21|00000007162|2025-05-22 15:28:49|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Зіпсована продукція|100000170
d03443b9-9111-4d85-bd46-62d3b99ae8fc|00000007166|2025-05-22 18:15:24|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Зіпсована продукція|100000170
61d58f86-29c5-48ae-be73-acd3f71c2a26|00000007167|2025-05-22 18:16:38|null|22e13257-9042-4348-bc52-803c9ffbe8fb|Дегустація НВ|100000172
