id|code|created_at|staff_id|shop_id|note|type_id
7c2d3677-5523-40a1-81b1-1e44cb686956|00000012612|2025-05-24 23:00:00|null|e7824c72-91d1-43d1-81d9-435b389f2b34|Создан автоматически по документу Инвентаризация товаров на складе 00000005262 от 24.05.2025 23:00:00|100000234
2de76a4f-985c-4c12-8373-ddbaef71345c|00000012808|2025-05-24 23:30:00|null|d68a0160-5606-4859-a389-639208c63a46|Пакеты фасовочные ТТ|100000254
9e91f1a5-09ed-467d-83ae-8624b88ded6f|00000012435|2025-05-24 22:00:00|null|e3a9870a-22dc-43bf-a4d7-6af500532565|Создан автоматически по документу Инвентаризация товаров на складе 00000005180 от 24.05.2025 22:00:00|100000234
e8e78173-d6f0-442d-83c1-272463578ace|00000012446|2025-05-24 22:00:00|null|e3a9870a-22dc-43bf-a4d7-6af500532565|Создан автоматически по документу Инвентаризация товаров на складе 00000005180 от 24.05.2025 22:00:00|100000166
347c58fd-4155-4aa4-8463-a2998f3bee6b|00000012449|2025-05-24 22:00:00|null|e3a9870a-22dc-43bf-a4d7-6af500532565|Создан автоматически по документу Инвентаризация товаров на складе 00000005180 от 24.05.2025 22:00:00|100000166
5a12656f-3ae4-4f34-84d9-d447e8cf6a1a|00000012616|2025-05-24 23:00:00|null|e7824c72-91d1-43d1-81d9-435b389f2b34|Создан автоматически по документу Инвентаризация товаров на складе 00000005262 от 24.05.2025 23:00:00|100000231
610eb8ed-b35f-4e39-851a-9dd08a091c6f|00000012803|2025-05-24 23:30:00|null|d68a0160-5606-4859-a389-639208c63a46|Моющие дезинфецирующие средства ТТ|100000234
11afc7e2-afab-4a2a-867a-f3a4211b04a1|00000012196|2025-05-24 23:40:00|null|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Создан автоматически по документу Инвентаризация товаров на складе 00000005206 от 24.05.2025 23:40:00|100000166
62bf63d5-e298-4b99-88ef-7e639d53c877|00000012193|2025-05-24 23:40:00|null|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Создан автоматически по документу Инвентаризация товаров на складе 00000005206 от 24.05.2025 23:40:00|100000232
43deae57-a595-4647-8c24-a8c84cb157e7|00000012448|2025-05-24 22:00:00|null|e3a9870a-22dc-43bf-a4d7-6af500532565|Создан автоматически по документу Инвентаризация товаров на складе 00000005180 от 24.05.2025 22:00:00|100000166
28c9d30d-a1c5-43fb-8c7d-8a40c8e7bdde|00000012806|2025-05-24 23:30:00|null|d68a0160-5606-4859-a389-639208c63a46|Другое ( прочие расходы) ТТ|100000262
fd70a0fa-93b1-46b6-95b7-61cd3bd378ef|00000012615|2025-05-24 23:00:00|null|e7824c72-91d1-43d1-81d9-435b389f2b34|Создан автоматически по документу Инвентаризация товаров на складе 00000005262 от 24.05.2025 23:00:00|100000234
1e0ebed9-42cb-4cf0-96ab-6c4c961a0342|00000013037|2025-05-24 23:30:00|null|d68a0160-5606-4859-a389-639208c63a46|Создан автоматически по документу Инвентаризация товаров на складе 00000005275 від 24.05.2025 23:30:00|100000166
328137ba-a876-45e0-9843-68425115f530|00000012439|2025-05-24 22:00:00|null|e3a9870a-22dc-43bf-a4d7-6af500532565|Создан автоматически по документу Инвентаризация товаров на складе 00000005180 от 24.05.2025 22:00:00|100000228
ebcc90f2-a7cc-4dd4-98c1-1052bc01c2f3|00000012809|2025-05-24 23:30:00|null|d68a0160-5606-4859-a389-639208c63a46|Канцелярские товары ТТ|100000232
6daaaba1-92d3-4d05-9a11-a99088e3c380|00000012807|2025-05-24 23:30:00|null|d68a0160-5606-4859-a389-639208c63a46|Кассовая лента ТТ|100000228
cab2d58a-27a6-4f31-9a89-5e4317eefc03|00000012189|2025-05-24 23:40:00|null|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Создан автоматически по документу Инвентаризация товаров на складе 00000005206 от 24.05.2025 23:40:00|100000231
756b849f-7675-4414-9ca6-087eaf60aef3|00000012630|2025-05-24 23:00:00|null|e7824c72-91d1-43d1-81d9-435b389f2b34|Создан автоматически по документу Инвентаризация товаров на складе 00000005262 от 24.05.2025 23:00:00|100000166
a891d424-d8d8-4d4b-9cba-b42bee8d9282|00000012804|2025-05-24 23:30:00|null|d68a0160-5606-4859-a389-639208c63a46|Пищевая пленка ТТ|100000231
805dc162-3316-42d4-9dbe-cc8200ee6349|00000012437|2025-05-24 22:00:00|null|e3a9870a-22dc-43bf-a4d7-6af500532565|Создан автоматически по документу Инвентаризация товаров на складе 00000005180 от 24.05.2025 22:00:00|100000255
85aeb76e-ccc6-466a-9f5e-3e0b070e5271|00000012187|2025-05-24 23:40:00|null|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Создан автоматически по документу Инвентаризация товаров на складе 00000005206 от 24.05.2025 23:40:00|100000255
8b239508-0350-42db-a074-f690b3f1ad7e|00000012188|2025-05-24 23:40:00|null|635a06b9-9c40-44fb-98dc-65d7d4b846f7|Создан автоматически по документу Инвентаризация товаров на складе 00000005206 от 24.05.2025 23:40:00|100000234
4726f819-4ca3-4b3b-a0bf-6765989e4953|00000012436|2025-05-24 22:00:00|null|e3a9870a-22dc-43bf-a4d7-6af500532565|Создан автоматически по документу Инвентаризация товаров на складе 00000005180 от 24.05.2025 22:00:00|100000236
530112d8-b000-4b46-a3e1-e1faaaa1fde6|00000012621|2025-05-24 23:00:00|null|e7824c72-91d1-43d1-81d9-435b389f2b34|Создан автоматически по документу Инвентаризация товаров на складе 00000005262 от 24.05.2025 23:00:00|100000166
10fcd7c7-2a77-418a-a656-a5b19d865cd5|00000012624|2025-05-24 23:00:00|null|e7824c72-91d1-43d1-81d9-435b389f2b34|Создан автоматически по документу Инвентаризация товаров на складе 00000005262 от 24.05.2025 23:00:00|100000166
